trial_id,batch_id,within_batch_order,principal_cell_id,canonical_index,replicate_id,theorem_regime,boundary_mechanism,frontier_density,module_overlap,module_complementarity,project_cost,duration,admission,persistence,schedule_key,trial_seed,catalog_seed,project_seed,deletion_seed
691,6,51,C060,700,6,boundary,frontier_dependent_generator,dense,high,weak,high,long,high,low,8408932026069243679,8593332877915412735,8299266276057434774,4780131191374381979,4846357067460206587
692,6,52,C056,696,6,boundary,frontier_dependent_generator,dense,high,strong,low,long,high,low,8512786041603197175,7717628038402889840,2887846749258868317,4466607881578711435,7675793553465783672
693,6,53,C091,731,6,boundary,frontier_dependent_generator,sparse,high,weak,high,long,low,high,8515003624731151987,7151562024439604660,7144847448585949962,9190465842367024648,614536427035057498
694,6,54,C044,684,6,boundary,frontier_dependent_generator,dense,high,weak,high,short,high,low,8813503254227696677,4598721797947167302,8588633932820640367,443911619790480624,7616459653423498496
695,6,55,C100,740,6,boundary,frontier_dependent_generator,dense,high,weak,low,short,high,high,9360752101799576916,8090744298066185462,2906517073808270046,8979084223525730884,2125159631732920653
696,6,56,C038,678,6,boundary,frontier_dependent_generator,dense,low,strong,low,short,high,low,9600072883193213644,4289438239360901242,5853879500968630061,6316237076920829890,3891242282706631481
697,6,57,C099,739,6,boundary,frontier_dependent_generator,sparse,high,weak,low,short,high,high,9607279074219342348,4177999710675967221,6338165440766046151,3586084452433804374,8556464628923135802
698,6,58,C101,741,6,boundary,frontier_dependent_generator,sparse,low,strong,low,short,high,high,9671520878336574034,12595135416375393,7148930260468608391,3095042687950984993,1740015479429418529
699,6,59,C005,645,6,boundary,frontier_dependent_generator,sparse,low,strong,low,short,low,low,9920756285051000639,7824825515226617502,5102706875796589015,5592376593257895586,1341039645467776662
700,6,60,C053,693,6,boundary,frontier_dependent_generator,sparse,low,strong,low,long,high,low,9921448622660272594,4050354211889481170,8613298770325121638,6966790472978225145,288896457332487452
701,6,61,C102,742,6,boundary,frontier_dependent_generator,dense,low,strong,low,short,high,high,10148425363356373504,5076529502307297057,3739816915473168827,420139545870667228,8289331752609519556
702,6,62,C025,665,6,boundary,frontier_dependent_generator,sparse,low,weak,high,long,low,low,10207497557712728019,3586760758250945101,717702962589283180,4606351650840964386,7988314528314651940
703,6,63,C045,685,6,boundary,frontier_dependent_generator,sparse,low,strong,high,short,high,low,10216484119994702563,6179883149039385474,3378307935845833814,6992133449548035493,2063561847163066421
704,6,64,C113,753,6,boundary,frontier_dependent_generator,sparse,low,weak,low,long,high,high,10318845330259733775,2753866204732272196,3268505583685493424,1078443159267962014,3386705986415000027
705,6,65,C104,744,6,boundary,frontier_dependent_generator,dense,high,strong,low,short,high,high,10531090168450809277,4373681192410327391,5608537518357299535,3392828552049237443,8675210704392214528
706,6,66,C125,765,6,boundary,frontier_dependent_generator,sparse,low,strong,high,long,high,high,10537031727631737595,7416386806021872940,4774102562349752394,4961797962017102074,541659005477698204
707,6,67,C029,669,6,boundary,frontier_dependent_generator,sparse,low,strong,high,long,low,low,10545907059232634344,4838063736444572360,8774142202820066558,4653933463136010622,4563769411457057410
708,6,68,C013,653,6,boundary,frontier_dependent_generator,sparse,low,strong,high,short,low,low,11077368775568094115,7888515522826028158,3313285067773382289,5491942109172979715,6038895601940693129
709,6,69,C026,666,6,boundary,frontier_dependent_generator,dense,low,weak,high,long,low,low,11380164807446044686,685331642104612309,6665115550839879051,4511028108864509631,6606640220718896364
710,6,70,C123,763,6,boundary,frontier_dependent_generator,sparse,high,weak,high,long,high,high,11384121682376031167,2083687324189665803,3874475187055162474,936185407298891502,3146575978139504593
711,6,71,C095,735,6,boundary,frontier_dependent_generator,sparse,high,strong,high,long,low,high,11564605422659969380,1650370491024102969,2926790781239387081,611609145824311503,8902975403278502082
712,6,72,C074,714,6,boundary,frontier_dependent_generator,dense,low,weak,high,short,low,high,11677329236145405971,4393564099573424377,4675224971645808455,6015401833119240187,6704168028784735149
713,6,73,C105,745,6,boundary,frontier_dependent_generator,sparse,low,weak,high,short,high,high,11710780772648013265,805255800020559769,6492360897868575810,4215856347108240831,8773865166508244952
714,6,74,C023,663,6,boundary,frontier_dependent_generator,sparse,high,strong,low,long,low,low,11767354528101276387,3491393367832851399,4567010683386920270,8807960702678056288,3713591038773783011
715,6,75,C079,719,6,boundary,frontier_dependent_generator,sparse,high,strong,high,short,low,high,11846110408859977040,6873511821942458512,707655689350436066,7449028687172481875,6698039380279275905
716,6,76,C114,754,6,boundary,frontier_dependent_generator,dense,low,weak,low,long,high,high,12177104401997397995,8331602341577519117,7278613281326373775,1885221591137432266,3534045338672692475
717,6,77,C093,733,6,boundary,frontier_dependent_generator,sparse,low,strong,high,long,low,high,12600680498085343837,3751649264497556029,47526442899429010,3303153251272126053,4776238270435459014
718,6,78,C043,683,6,boundary,frontier_dependent_generator,sparse,high,weak,high,short,high,low,12750226813836990626,8535740625698113228,952136807285790699,3889075429484370543,2330911529495622280
719,6,79,C115,755,6,boundary,frontier_dependent_generator,sparse,high,weak,low,long,high,high,12773458395622895280,157159291323323023,9073794270706266826,1476694347739931931,2710297789389722186
720,6,80,C078,718,6,boundary,frontier_dependent_generator,dense,low,strong,high,short,low,high,12956273318967221908,1457816637435932791,5828808608096363930,3601951138135693212,3331958963337074869
721,6,81,C034,674,6,boundary,frontier_dependent_generator,dense,low,weak,low,short,high,low,13017277601687766261,2585004621434609575,1127816316037847929,1134577956095888391,2634862083118553854
722,6,82,C112,752,6,boundary,frontier_dependent_generator,dense,high,strong,high,short,high,high,13055059105952395063,5406906620371140722,2520283210815355360,3287628627595534632,7655935278124983143
723,6,83,C021,661,6,boundary,frontier_dependent_generator,sparse,low,strong,low,long,low,low,13513526541130506983,195557954997678347,7613326472059672558,1676405956126977624,8210996127106296056
724,6,84,C049,689,6,boundary,frontier_dependent_generator,sparse,low,weak,low,long,high,low,13587319959405224319,3101237371014565444,5577016057430425648,1668869964036264114,8420615772001777203
725,6,85,C002,642,6,boundary,frontier_dependent_generator,dense,low,weak,low,short,low,low,13746416888560375861,5038397300158142556,3968857039358099909,4836274608455225555,3306625356895500146
726,6,86,C128,768,6,boundary,frontier_dependent_generator,dense,high,strong,high,long,high,high,14031487354910399264,2561458803195525785,4397016470127305270,4625165473339099231,8150294640128082435
727,6,87,C090,730,6,boundary,frontier_dependent_generator,dense,low,weak,high,long,low,high,14100029232258895051,6064025861742821910,8776531709617763910,1307208412914607865,3274496784629615814
728,6,88,C036,676,6,boundary,frontier_dependent_generator,dense,high,weak,low,short,high,low,14159755207237303172,1219595370815165589,1743065400132824145,497920217781879327,7004506132099442890
729,6,89,C057,697,6,boundary,frontier_dependent_generator,sparse,low,weak,high,long,high,low,14171816420701016311,8370030395550454368,5218315356279902738,5079280565418779810,586307191631014219
730,6,90,C017,657,6,boundary,frontier_dependent_generator,sparse,low,weak,low,long,low,low,14179360443884823695,6753233944828697006,7415863405841498256,8915786197946775550,7281794199567269455
731,6,91,C070,710,6,boundary,frontier_dependent_generator,dense,low,strong,low,short,low,high,14216359617021274210,5539135773911556356,491892979115852589,8198148693924730429,1520540833343761602
732,6,92,C116,756,6,boundary,frontier_dependent_generator,dense,high,weak,low,long,high,high,14257205582526652562,6133614553280347194,6009538431969505227,7247140489584453911,8818157232561053100
733,6,93,C047,687,6,boundary,frontier_dependent_generator,sparse,high,strong,high,short,high,low,14376882364910944264,6076471582984500934,4213272001224255223,5739148768626583410,7085765822170678368
734,6,94,C018,658,6,boundary,frontier_dependent_generator,dense,low,weak,low,long,low,low,14384394867723981897,1573305122589272472,1258390459937556507,5517820565950776920,6589087527308278525
735,6,95,C050,690,6,boundary,frontier_dependent_generator,dense,low,weak,low,long,high,low,14387369346967773625,3103124076107287169,3998969538047669296,4333833052643184631,7672476575819564287
736,6,96,C118,758,6,boundary,frontier_dependent_generator,dense,low,strong,low,long,high,high,14408384913119542474,93739330874603229,6902379303053534017,5129198754635776829,5307251788344508561
737,6,97,C004,644,6,boundary,frontier_dependent_generator,dense,high,weak,low,short,low,low,14422609925170590616,3098148931242687396,1164330634450187037,7690949560877027718,8612047393789646256
738,6,98,C062,702,6,boundary,frontier_dependent_generator,dense,low,strong,high,long,high,low,14628872191571809944,115379038461768362,6430500856905624049,7370116173801914275,2895852772568259984
739,6,99,C094,734,6,boundary,frontier_dependent_generator,dense,low,strong,high,long,low,high,14785363102447184888,143274902455247094,2149842248479801108,7948437427100995027,7020562496673007877
740,6,100,C055,695,6,boundary,frontier_dependent_generator,sparse,high,strong,low,long,high,low,14862959123832751528,6592674654448569614,1320507083762566269,3582065125389411254,8495494840062327629
741,6,101,C022,662,6,boundary,frontier_dependent_generator,dense,low,strong,low,long,low,low,14931548080052521117,4580517200767514714,4454859585758197444,2865062516624323194,4326512812183062306
742,6,102,C088,728,6,boundary,frontier_dependent_generator,dense,high,strong,low,long,low,high,14966189679275826541,3589723581932686891,5249465261914746890,456197617825630961,3628042625706007089
743,6,103,C001,641,6,boundary,frontier_dependent_generator,sparse,low,weak,low,short,low,low,15042697241102005234,7264342025769283245,1956499810344278179,2179190094443046375,7604280301458546669
744,6,104,C065,705,6,boundary,frontier_dependent_generator,sparse,low,weak,low,short,low,high,15445780466109502607,1604432585018240039,6335942476497790613,6707445992024598188,893714765747058404
745,6,105,C107,747,6,boundary,frontier_dependent_generator,sparse,high,weak,high,short,high,high,15458663961096290997,1613750763857344629,6752067035576658172,3470566079900557490,125000294765144954
746,6,106,C120,760,6,boundary,frontier_dependent_generator,dense,high,strong,low,long,high,high,15626812385203383749,1626254675746440216,916513374261536936,4763753016452173933,6318379962024298129
747,6,107,C024,664,6,boundary,frontier_dependent_generator,dense,high,strong,low,long,low,low,15653958291251946067,8078949341309414383,4216103159635596928,2988521861424747491,184799104156756313
748,6,108,C014,654,6,boundary,frontier_dependent_generator,dense,low,strong,high,short,low,low,15770772777967982283,1047939338397486970,1242781157543197846,2835975977224925396,2428094575741435858
749,6,109,C080,720,6,boundary,frontier_dependent_generator,dense,high,strong,high,short,low,high,15803402657131083335,8768425287789693680,272420523878978776,282741380073786926,3418759646465469964
750,6,110,C048,688,6,boundary,frontier_dependent_generator,dense,high,strong,high,short,high,low,15847666109196787370,365241770010927769,8384515563176430259,739711846414351380,3444897667657946401
751,6,111,C082,722,6,boundary,frontier_dependent_generator,dense,low,weak,low,long,low,high,15942169281790066535,852207028587603368,4345309577819552592,7580063232011463665,6333909804847969568
752,6,112,C083,723,6,boundary,frontier_dependent_generator,sparse,high,weak,low,long,low,high,16086633150534197615,1954353334345276279,5975178862609899549,4503981862630156998,189669721049951916
753,6,113,C121,761,6,boundary,frontier_dependent_generator,sparse,low,weak,high,long,high,high,16176763892736675009,1828674182524493651,4088699182985611972,3308962923269994468,2093870317713736669
754,6,114,C035,675,6,boundary,frontier_dependent_generator,sparse,high,weak,low,short,high,low,16356187846790255338,7549948197328626443,2363453056907314280,3182263471931890384,1302683067275145070
755,6,115,C058,698,6,boundary,frontier_dependent_generator,dense,low,weak,high,long,high,low,16418187257133237660,4294390306204890321,8627008752374262260,6493945908705511350,3634757392073401755
756,6,116,C006,646,6,boundary,frontier_dependent_generator,dense,low,strong,low,short,low,low,16446076471808239298,2365514593129292896,476962865502841430,8742934795919290713,2863036251620185064
757,6,117,C007,647,6,boundary,frontier_dependent_generator,sparse,high,strong,low,short,low,low,16719687016375085886,4015507640656010285,1293502301538481242,761247978430170353,2150273887022063229
758,6,118,C084,724,6,boundary,frontier_dependent_generator,dense,high,weak,low,long,low,high,16916249335223163752,2396755471602946264,632855811697666446,728798055074816698,5386903617521145650
759,6,119,C073,713,6,boundary,frontier_dependent_generator,sparse,low,weak,high,short,low,high,17011469814341074465,6045702658959766987,2124504440537981301,5573269323405258992,2346506729769814339
