relative_path,bytes,sha256
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.handshake.toml,294,34b46e6a69ff466cda90dc1b09539a4dd9a83c79760d1ab9bcae3ccd33d019ec
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.job.toml,3012,0a3bf537028f7839d61356e4a217b0eb440a0568b6b8c24dfeef330bff17a872
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.worker.toml,105944,c724c83f00658688603bc7813adca8a10b5538c1ce2450b82a4f613a664b3b2d
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__mandatory_only.handshake.toml,275,ef9ae5c3b2fd3909554435b0f3a38e34d23d6b3d82c3349ddc4c6dabab6f3328
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__mandatory_only.job.toml,2955,6039da3cf733ef27144a5d750472665eb4f5dd4220d683d95fb6c3cce178cf89
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/multistart_random_rechecked_deletion_32__mandatory_only.worker.toml,298591,fdcc60cc31685ca960b3793a3e14ce0d3dfd36edb57a0a73bc245ba1e1db9e20
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.handshake.toml,286,d7eb3dfd28981756067c583da555c04ab01d52eb9748e4694be6d2c159c0a803
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.job.toml,2988,fbc31d40e5a0e3992637b1a9633e0247f8cebcdd06e18886ed029be10fb6b35e
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.worker.toml,91048,e23f86ed3db918df6d19a9273ceced60cf4a5afe668ab113b61cba3a903bb7aa
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__mandatory_only.handshake.toml,267,b999e783e0644c118d0e1be015cfdc271a91c57ba01701c77be73bebd874614a
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__mandatory_only.job.toml,2931,4af9fe379393e5a7663baab84d3a96bb1f779093eb25a28b4e08257920924557
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/random_order_rechecked_deletion__mandatory_only.worker.toml,256940,a420ccebba429f03bc27ef7485b42f08526274b2c8a70eba42e09a88dc8f1d40
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__full_fixed_point_then_reconstruct.handshake.toml,270,e23276b07808843bd2447e13cb4a4ea34070b8d623fd27fb24918b5acaaa83d9
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__full_fixed_point_then_reconstruct.job.toml,2939,c9780e992f327ad54ac5c046fa7eea8520cd4622ef611d165c5892c6964d1a50
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__full_fixed_point_then_reconstruct.worker.toml,81706,dac89c00a52135f0fdb1e5e273dea44406bea870bd00a96e438bb34132b7503a
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__mandatory_only.handshake.toml,251,9e70117daad1706e16d41349e712dccb3c8d453a48d4f735def96e70351c1e76
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__mandatory_only.job.toml,2882,5ffc082515dbff0af20ac72a0e13456cef070e1090cbde94f1925e3f3371facc
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy__mandatory_only.worker.toml,3268,29051838ef319b1d8e263fb34708fc91d75ae6f3425e7995e0ec1250658407f2
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.handshake.toml,285,8975ffaf7c938356c02f3b3eee304a79dd365701a8cc97aaa7b54910e9b3108d
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.job.toml,2984,ff4f47b92ceadfe1486db6b945d944e24c1d88a8faf1c126df18a0f7a9fd7b6d
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.worker.toml,82416,9f4a0c723e662484b28e58c0a544b23b719a6dc7a0a7afc07273cfbf8a178497
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__mandatory_only.handshake.toml,266,783bb92a2dd76069df21861601bbc8aa7280752854a4a87db918c300fa60c1a4
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__mandatory_only.job.toml,2927,4bfe6c282bc3124833ae1e768583f125892aeeb4069aa389070bf0669cd1f7e9
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/weighted_greedy_reverse_delete__mandatory_only.worker.toml,3979,d0933ecabacc11230ba7b7849123d6a007a28f7d410a4fedc6d05950a059a5c0
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__full_fixed_point_then_reconstruct.handshake.toml,273,9cb2dedc8fdeb9d5033ee89c9bd5b705d3e163b4ba695cd40b0f083e0f25c770
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__full_fixed_point_then_reconstruct.job.toml,2949,a771b837962c03361907e372c553e0f7c14726fb02acd1ad903e83a30b7c5749
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__full_fixed_point_then_reconstruct.worker.toml,80354,f0461398013be1373c33f188c49ca18489229e39a8914f75327ad16d81ba1a07
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__mandatory_only.handshake.toml,254,b029367e1b8b6e6c43da67ade439e143c3cb1ef711e207789f7524d135a7dbde
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__mandatory_only.job.toml,2892,6a92de811c0f03ae7831b52e155cc7aa4a2f290c9d634378f2f5ad29bddb690f
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/cardinality_greedy__mandatory_only.worker.toml,3293,dfc0eba7e877d8479ddac9bc78f61c4ca42ca5b5863427357ead16dc016cc05a
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__full_fixed_point_then_reconstruct.handshake.toml,276,bb147eccb28cef74140939de323a8cbd917d29f477c64c3afe035680847bbf2a
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__full_fixed_point_then_reconstruct.job.toml,2959,b5b2ad0f22112827ae245355121134406a941e53be56f296afafdba4e6ad5d3b
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__full_fixed_point_then_reconstruct.worker.toml,89759,94277e9e2afc2120ca0c016781b3fba15f1c1ccb6e240df5a4145d970b9249d9
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__mandatory_only.handshake.toml,257,b2268fa1cf1ca689caf700de8481d6acf8eb5241b642c44bbe035ee99868ae78
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__mandatory_only.job.toml,2902,f649bb276fabce2df5828cbe32a184dc2f2cd3430000b3a53118a4bba7f91fbb
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/declared_source_order__mandatory_only.worker.toml,268843,ec3c3266a94312f702fa95e4713ab26b72394e27c8c5aeb370693eaeb00dd918
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,274,878d041ba3a1e5086cfaec14b87ca57fc6c501556281d79cbe8f49d1eb71d77b
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.job.toml,2952,d336ce725d860ad8683ebf5d5a9dc4875c761c15a0e5718279aa4711bc0ff750
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.worker.toml,89393,b58185046c34e393518598e1850d96e8b81b952174d6c463aded2738d1134280
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__mandatory_only.handshake.toml,255,e686ae74f2588705a6e5e4b936d78b7e0b7fd3bdd02770b05a402f9dd44b08df
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__mandatory_only.job.toml,2895,45ffa436c0a1ba76f1715f58482c12c8fb77cfbc1960834fa99d2b8293114f9b
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/heaviest_safe_first__mandatory_only.worker.toml,259769,34b11aaf6317ae2a984f65e6c674f33f3d0c7426e78733e00dac0cc1b59049a5
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.handshake.toml,261,1b521fa27f39b60d7a32e4d12151a6f92fd0d29862da7a05774e451ee00c8edc
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.job.toml,2915,b0711b5d492868aa4e8c8850ae8f9a9a6c50abed00ed7de358fda182599e32a0
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.worker.toml,91484,c59a2bf60f03b9fa7ca4ae038431af85573e80fbe9fe08ab57c1183339df609d
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__mandatory_only.handshake.toml,259,6a4b390131088288c1d2853caf2f278b258d0b37d0f405f2c792e1e4fedeafd5
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__mandatory_only.job.toml,2908,e0924ef9db0280239c366324cb2a22ea5a5b29018d5a36ebf896a76e55bc6ff6
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__mandatory_only.worker.toml,10273,57bdbaeaba636e8a8b2e1fabf93f464a0bed222403c1248326c17d7366fb7d26
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,274,2d6d27b95ed360fc1044d7786894c65951855fbc77522e97ba2b101a5ffd786a
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__full_fixed_point_then_reconstruct.job.toml,2953,40d6814f3bcf258b85ed3bf42f49092a654c8cc1b9bcbfd8abedc9827eccda05
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__full_fixed_point_then_reconstruct.worker.toml,89457,245fa720d2b417c48c4d5b824ad98c7cf94ff2db508a35e21df6347a56adb242
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__mandatory_only.handshake.toml,255,7965ee2ef5cb83d1b99769ca9a96c8aab4a0e776317549041eb56e37e91d3d2f
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__mandatory_only.job.toml,2896,ff9da252f79851ffd7ec71b1ca77a7f2c0d1af10532519c06c21dfd369ef1814
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X02/lightest_safe_first__mandatory_only.worker.toml,259046,202fedd2c0986393e2af632d6775431d51f063223ec57ecb97af9d14e20c31f3
