instance_id,family,size,start_index,exact_burden,relative_to_first,selected_best,record_path,record_sha256
V2-B-N064-R064-C02-X01,structured,N64-R64,31,50//1,50//37,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,f08513e06d7335cf2c9b5927f03e6845e4f962ab35cbbc7888a74889e465fb11
V2-B-N064-R064-C02-X01,structured,N64-R64,32,53//1,53//37,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,f08513e06d7335cf2c9b5927f03e6845e4f962ab35cbbc7888a74889e465fb11
V2-B-N064-R064-C02-X02,structured,N64-R64,1,69//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,2,75//1,25//23,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,3,61//1,61//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,4,83//1,83//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,5,66//1,22//23,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,6,56//1,56//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,7,51//1,17//23,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,8,54//1,18//23,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,9,76//1,76//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,10,97//1,97//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,11,59//1,59//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,12,77//1,77//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,13,73//1,73//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,14,75//1,25//23,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,15,62//1,62//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,16,62//1,62//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,17,55//1,55//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,18,67//1,67//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,19,56//1,56//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,20,93//1,31//23,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,21,66//1,22//23,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,22,50//1,50//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,23,69//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,24,46//1,2//3,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,25,71//1,71//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,26,75//1,25//23,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,27,61//1,61//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,28,68//1,68//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,29,67//1,67//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,30,65//1,65//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,31,71//1,71//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C02-X02,structured,N64-R64,32,61//1,61//69,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1798494d58be06e23c407d7b881833f04af4ed5edb1c43bbe50b47bc7f1dac9c
V2-B-N064-R064-C03-X01,structured,N64-R64,1,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,2,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,3,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,4,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,5,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,6,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,7,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,8,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,9,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,10,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,11,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,12,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,13,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,14,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,15,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,16,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,17,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,18,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,19,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,20,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,21,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,22,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,23,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,24,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,25,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,26,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,27,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,28,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,29,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,30,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,31,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X01,structured,N64-R64,32,17//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,247e2a484180a28923275e5e652512c46edbb007ecf5183fd728b40dcc720dfa
V2-B-N064-R064-C03-X02,structured,N64-R64,1,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,2,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,3,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,4,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,5,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,6,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,7,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,8,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,9,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,10,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
V2-B-N064-R064-C03-X02,structured,N64-R64,11,12//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C03-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1a8dfaa75fc86e062b5560650863f46228c1e52b4ac5f5adfef9359ee20bf85b
