instance_id,family,size,rule,applications,variables_removed,requirements_removed,record_path,record_sha256
V2-B-N192-R032-C02-X02,structured,N192-R32,mandatory_requirement_carrier,5,5,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/jump_highs_tagged_cover__full_fixed_point.toml,8be2277c107e40d270d4ba1dc5049fea4641fca6a7f3449b6a1703bf94d107a1
V2-B-N192-R032-C02-X02,structured,N192-R32,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/jump_highs_tagged_cover__full_fixed_point.toml,8be2277c107e40d270d4ba1dc5049fea4641fca6a7f3449b6a1703bf94d107a1
V2-B-N192-R032-C02-X02,structured,N192-R32,redundant_requirement,7,0,7,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/jump_highs_tagged_cover__full_fixed_point.toml,8be2277c107e40d270d4ba1dc5049fea4641fca6a7f3449b6a1703bf94d107a1
V2-B-N192-R032-C03-X01,structured,N192-R32,empty_contribution,86,86,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,acf5549fa99252bd0639ac2410ab3fc3d487f2427df7da863f6988768e0a298e
V2-B-N192-R032-C03-X01,structured,N192-R32,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,acf5549fa99252bd0639ac2410ab3fc3d487f2427df7da863f6988768e0a298e
V2-B-N192-R032-C03-X01,structured,N192-R32,duplicate_coverage,4,75,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,acf5549fa99252bd0639ac2410ab3fc3d487f2427df7da863f6988768e0a298e
V2-B-N192-R032-C03-X01,structured,N192-R32,coverage_dominance,25,25,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,acf5549fa99252bd0639ac2410ab3fc3d487f2427df7da863f6988768e0a298e
V2-B-N192-R032-C03-X01,structured,N192-R32,forced_selection_propagation,5,0,19,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,acf5549fa99252bd0639ac2410ab3fc3d487f2427df7da863f6988768e0a298e
V2-B-N192-R032-C03-X01,structured,N192-R32,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,acf5549fa99252bd0639ac2410ab3fc3d487f2427df7da863f6988768e0a298e
V2-B-N192-R032-C03-X01,structured,N192-R32,mandatory_requirement_carrier,5,5,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,acf5549fa99252bd0639ac2410ab3fc3d487f2427df7da863f6988768e0a298e
V2-B-N192-R032-C03-X01,structured,N192-R32,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,acf5549fa99252bd0639ac2410ab3fc3d487f2427df7da863f6988768e0a298e
V2-B-N192-R032-C03-X01,structured,N192-R32,redundant_requirement,13,0,13,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/jump_highs_tagged_cover__full_fixed_point.toml,acf5549fa99252bd0639ac2410ab3fc3d487f2427df7da863f6988768e0a298e
V2-B-N192-R032-C03-X02,structured,N192-R32,empty_contribution,187,187,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,e071b51723f6cc37926b5f75204f025ada6d0c407614f6ba40bf51a64b6e8fb3
V2-B-N192-R032-C03-X02,structured,N192-R32,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,e071b51723f6cc37926b5f75204f025ada6d0c407614f6ba40bf51a64b6e8fb3
V2-B-N192-R032-C03-X02,structured,N192-R32,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,e071b51723f6cc37926b5f75204f025ada6d0c407614f6ba40bf51a64b6e8fb3
V2-B-N192-R032-C03-X02,structured,N192-R32,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,e071b51723f6cc37926b5f75204f025ada6d0c407614f6ba40bf51a64b6e8fb3
V2-B-N192-R032-C03-X02,structured,N192-R32,forced_selection_propagation,4,0,32,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,e071b51723f6cc37926b5f75204f025ada6d0c407614f6ba40bf51a64b6e8fb3
V2-B-N192-R032-C03-X02,structured,N192-R32,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,e071b51723f6cc37926b5f75204f025ada6d0c407614f6ba40bf51a64b6e8fb3
V2-B-N192-R032-C03-X02,structured,N192-R32,mandatory_requirement_carrier,4,4,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,e071b51723f6cc37926b5f75204f025ada6d0c407614f6ba40bf51a64b6e8fb3
V2-B-N192-R032-C03-X02,structured,N192-R32,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,e071b51723f6cc37926b5f75204f025ada6d0c407614f6ba40bf51a64b6e8fb3
V2-B-N192-R032-C03-X02,structured,N192-R32,redundant_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X02/jump_highs_tagged_cover__full_fixed_point.toml,e071b51723f6cc37926b5f75204f025ada6d0c407614f6ba40bf51a64b6e8fb3
V2-B-N192-R032-C04-X01,structured,N192-R32,empty_contribution,81,81,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,62a19223a98a492dca7debaab831a1422957a22793bf397171ea9cbb5a6cbd34
V2-B-N192-R032-C04-X01,structured,N192-R32,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,62a19223a98a492dca7debaab831a1422957a22793bf397171ea9cbb5a6cbd34
V2-B-N192-R032-C04-X01,structured,N192-R32,duplicate_coverage,2,82,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,62a19223a98a492dca7debaab831a1422957a22793bf397171ea9cbb5a6cbd34
V2-B-N192-R032-C04-X01,structured,N192-R32,coverage_dominance,19,19,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,62a19223a98a492dca7debaab831a1422957a22793bf397171ea9cbb5a6cbd34
V2-B-N192-R032-C04-X01,structured,N192-R32,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,62a19223a98a492dca7debaab831a1422957a22793bf397171ea9cbb5a6cbd34
V2-B-N192-R032-C04-X01,structured,N192-R32,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,62a19223a98a492dca7debaab831a1422957a22793bf397171ea9cbb5a6cbd34
V2-B-N192-R032-C04-X01,structured,N192-R32,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,62a19223a98a492dca7debaab831a1422957a22793bf397171ea9cbb5a6cbd34
V2-B-N192-R032-C04-X01,structured,N192-R32,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,62a19223a98a492dca7debaab831a1422957a22793bf397171ea9cbb5a6cbd34
V2-B-N192-R032-C04-X01,structured,N192-R32,redundant_requirement,17,0,17,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X01/jump_highs_tagged_cover__full_fixed_point.toml,62a19223a98a492dca7debaab831a1422957a22793bf397171ea9cbb5a6cbd34
V2-B-N192-R032-C04-X02,structured,N192-R32,empty_contribution,81,81,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e60cf623177f52c1324ba9f8f0fb4f3650aa3cb05a978c581b9eda0727a9839
V2-B-N192-R032-C04-X02,structured,N192-R32,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e60cf623177f52c1324ba9f8f0fb4f3650aa3cb05a978c581b9eda0727a9839
V2-B-N192-R032-C04-X02,structured,N192-R32,duplicate_coverage,2,83,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e60cf623177f52c1324ba9f8f0fb4f3650aa3cb05a978c581b9eda0727a9839
V2-B-N192-R032-C04-X02,structured,N192-R32,coverage_dominance,19,19,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e60cf623177f52c1324ba9f8f0fb4f3650aa3cb05a978c581b9eda0727a9839
V2-B-N192-R032-C04-X02,structured,N192-R32,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e60cf623177f52c1324ba9f8f0fb4f3650aa3cb05a978c581b9eda0727a9839
V2-B-N192-R032-C04-X02,structured,N192-R32,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e60cf623177f52c1324ba9f8f0fb4f3650aa3cb05a978c581b9eda0727a9839
V2-B-N192-R032-C04-X02,structured,N192-R32,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e60cf623177f52c1324ba9f8f0fb4f3650aa3cb05a978c581b9eda0727a9839
V2-B-N192-R032-C04-X02,structured,N192-R32,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e60cf623177f52c1324ba9f8f0fb4f3650aa3cb05a978c581b9eda0727a9839
V2-B-N192-R032-C04-X02,structured,N192-R32,redundant_requirement,19,0,19,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C04-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e60cf623177f52c1324ba9f8f0fb4f3650aa3cb05a978c581b9eda0727a9839
V2-B-N192-R032-C05-X01,structured,N192-R32,empty_contribution,137,137,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,a5dc76f81b8425e4be1279b986d0566999d43a35fe6fea0d36df29b673f0126c
V2-B-N192-R032-C05-X01,structured,N192-R32,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,a5dc76f81b8425e4be1279b986d0566999d43a35fe6fea0d36df29b673f0126c
V2-B-N192-R032-C05-X01,structured,N192-R32,duplicate_coverage,8,22,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,a5dc76f81b8425e4be1279b986d0566999d43a35fe6fea0d36df29b673f0126c
V2-B-N192-R032-C05-X01,structured,N192-R32,coverage_dominance,13,13,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,a5dc76f81b8425e4be1279b986d0566999d43a35fe6fea0d36df29b673f0126c
V2-B-N192-R032-C05-X01,structured,N192-R32,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,a5dc76f81b8425e4be1279b986d0566999d43a35fe6fea0d36df29b673f0126c
V2-B-N192-R032-C05-X01,structured,N192-R32,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,a5dc76f81b8425e4be1279b986d0566999d43a35fe6fea0d36df29b673f0126c
V2-B-N192-R032-C05-X01,structured,N192-R32,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,a5dc76f81b8425e4be1279b986d0566999d43a35fe6fea0d36df29b673f0126c
V2-B-N192-R032-C05-X01,structured,N192-R32,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,a5dc76f81b8425e4be1279b986d0566999d43a35fe6fea0d36df29b673f0126c
V2-B-N192-R032-C05-X01,structured,N192-R32,redundant_requirement,8,0,9,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.toml,a5dc76f81b8425e4be1279b986d0566999d43a35fe6fea0d36df29b673f0126c
V2-B-N192-R032-C05-X02,structured,N192-R32,empty_contribution,135,135,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,4db570b0bd5c378ddb40868cea909ff8901afa4a0faf33387d3771c654ddb6bc
V2-B-N192-R032-C05-X02,structured,N192-R32,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,4db570b0bd5c378ddb40868cea909ff8901afa4a0faf33387d3771c654ddb6bc
V2-B-N192-R032-C05-X02,structured,N192-R32,duplicate_coverage,8,26,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,4db570b0bd5c378ddb40868cea909ff8901afa4a0faf33387d3771c654ddb6bc
V2-B-N192-R032-C05-X02,structured,N192-R32,coverage_dominance,11,11,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,4db570b0bd5c378ddb40868cea909ff8901afa4a0faf33387d3771c654ddb6bc
V2-B-N192-R032-C05-X02,structured,N192-R32,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,4db570b0bd5c378ddb40868cea909ff8901afa4a0faf33387d3771c654ddb6bc
V2-B-N192-R032-C05-X02,structured,N192-R32,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,4db570b0bd5c378ddb40868cea909ff8901afa4a0faf33387d3771c654ddb6bc
V2-B-N192-R032-C05-X02,structured,N192-R32,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,4db570b0bd5c378ddb40868cea909ff8901afa4a0faf33387d3771c654ddb6bc
V2-B-N192-R032-C05-X02,structured,N192-R32,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,4db570b0bd5c378ddb40868cea909ff8901afa4a0faf33387d3771c654ddb6bc
V2-B-N192-R032-C05-X02,structured,N192-R32,redundant_requirement,9,0,11,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C05-X02/jump_highs_tagged_cover__full_fixed_point.toml,4db570b0bd5c378ddb40868cea909ff8901afa4a0faf33387d3771c654ddb6bc
V2-B-N192-R032-C06-X01,structured,N192-R32,empty_contribution,159,159,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,eb0f8eef298f785ea36816f546c934c2cc7a1f980384606c48d71bf42ef41518
V2-B-N192-R032-C06-X01,structured,N192-R32,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,eb0f8eef298f785ea36816f546c934c2cc7a1f980384606c48d71bf42ef41518
V2-B-N192-R032-C06-X01,structured,N192-R32,duplicate_coverage,2,24,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,eb0f8eef298f785ea36816f546c934c2cc7a1f980384606c48d71bf42ef41518
V2-B-N192-R032-C06-X01,structured,N192-R32,coverage_dominance,3,3,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,eb0f8eef298f785ea36816f546c934c2cc7a1f980384606c48d71bf42ef41518
V2-B-N192-R032-C06-X01,structured,N192-R32,forced_selection_propagation,5,0,16,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,eb0f8eef298f785ea36816f546c934c2cc7a1f980384606c48d71bf42ef41518
V2-B-N192-R032-C06-X01,structured,N192-R32,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,eb0f8eef298f785ea36816f546c934c2cc7a1f980384606c48d71bf42ef41518
V2-B-N192-R032-C06-X01,structured,N192-R32,mandatory_requirement_carrier,5,5,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,eb0f8eef298f785ea36816f546c934c2cc7a1f980384606c48d71bf42ef41518
V2-B-N192-R032-C06-X01,structured,N192-R32,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,eb0f8eef298f785ea36816f546c934c2cc7a1f980384606c48d71bf42ef41518
V2-B-N192-R032-C06-X01,structured,N192-R32,redundant_requirement,4,0,16,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X01/jump_highs_tagged_cover__full_fixed_point.toml,eb0f8eef298f785ea36816f546c934c2cc7a1f980384606c48d71bf42ef41518
V2-B-N192-R032-C06-X02,structured,N192-R32,empty_contribution,158,158,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,85cb526e05535bde9e6d417f5c26eb47c61ac77df4739348df20f8fd38f87665
V2-B-N192-R032-C06-X02,structured,N192-R32,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,85cb526e05535bde9e6d417f5c26eb47c61ac77df4739348df20f8fd38f87665
V2-B-N192-R032-C06-X02,structured,N192-R32,duplicate_coverage,2,24,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,85cb526e05535bde9e6d417f5c26eb47c61ac77df4739348df20f8fd38f87665
V2-B-N192-R032-C06-X02,structured,N192-R32,coverage_dominance,4,4,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,85cb526e05535bde9e6d417f5c26eb47c61ac77df4739348df20f8fd38f87665
V2-B-N192-R032-C06-X02,structured,N192-R32,forced_selection_propagation,5,0,15,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,85cb526e05535bde9e6d417f5c26eb47c61ac77df4739348df20f8fd38f87665
V2-B-N192-R032-C06-X02,structured,N192-R32,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,85cb526e05535bde9e6d417f5c26eb47c61ac77df4739348df20f8fd38f87665
V2-B-N192-R032-C06-X02,structured,N192-R32,mandatory_requirement_carrier,5,5,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,85cb526e05535bde9e6d417f5c26eb47c61ac77df4739348df20f8fd38f87665
V2-B-N192-R032-C06-X02,structured,N192-R32,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,85cb526e05535bde9e6d417f5c26eb47c61ac77df4739348df20f8fd38f87665
V2-B-N192-R032-C06-X02,structured,N192-R32,redundant_requirement,5,0,17,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,85cb526e05535bde9e6d417f5c26eb47c61ac77df4739348df20f8fd38f87665
V2-B-N192-R032-C07-X01,structured,N192-R32,empty_contribution,98,98,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C07-X01/jump_highs_tagged_cover__full_fixed_point.toml,48b4064c6bfd1d62b6d65955b7d384fde3fa0ab4dad1914fee5260900a9ba1eb
V2-B-N192-R032-C07-X01,structured,N192-R32,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C07-X01/jump_highs_tagged_cover__full_fixed_point.toml,48b4064c6bfd1d62b6d65955b7d384fde3fa0ab4dad1914fee5260900a9ba1eb
V2-B-N192-R032-C07-X01,structured,N192-R32,duplicate_coverage,9,76,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C07-X01/jump_highs_tagged_cover__full_fixed_point.toml,48b4064c6bfd1d62b6d65955b7d384fde3fa0ab4dad1914fee5260900a9ba1eb
V2-B-N192-R032-C07-X01,structured,N192-R32,coverage_dominance,12,12,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C07-X01/jump_highs_tagged_cover__full_fixed_point.toml,48b4064c6bfd1d62b6d65955b7d384fde3fa0ab4dad1914fee5260900a9ba1eb
