trial_id,corner,raw_library_ids,raw_library_valid,frontier,closure,passive_value,research_option_premium,total_value,shared_catalog,shared_closure,raw_compressed_value_gate
488,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;25//4;8//1,core_a;core_b;core_c,7175//384,0//1,7175//384,true,true,true
488,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;25//4;8//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,7175//384,0//1,7175//384,true,true,true
489,L00,base_1;base_2;base_3;inactive,true,4//1;17//4;4//1,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
489,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;17//4;4//1,core_a;core_b;core_c;expansion,8575//768,0//1,8575//768,true,true,true
489,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;17//4;21//4,core_a;core_b;core_c,1575//128,0//1,1575//128,true,true,true
489,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;17//4;21//4,core_a;core_b;core_c;expansion,1575//128,0//1,1575//128,true,true,true
490,L00,base_1;base_2;base_3;inactive,true,17//4;15//4;15//4,core_a;core_b;core_c,8225//768,10859//16384,558977//49152,true,true,true
490,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;15//4;15//4,core_a;core_b;core_c;expansion,8225//768,10859//16384,558977//49152,true,true,true
490,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;19//4;15//4,core_a;core_b;core_c,2975//256,953//2048,24753//2048,true,true,true
490,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;19//4;15//4,core_a;core_b;core_c;expansion,2975//256,953//2048,24753//2048,true,true,true
491,L00,base_1;base_2;base_3;inactive,true,17//4;15//4;17//4,core_a;core_b;core_c,8575//768,53689//16384,709867//49152,true,true,true
491,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8575//768,53689//16384,709867//49152,true,true,true
491,L10,base_1;base_2;base_3;frontier_addition;inactive,true,5//1;15//4;17//4,core_a;core_b;core_c,2275//192,11881//4096,181243//12288,true,true,true
491,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,5//1;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2275//192,11881//4096,181243//12288,true,true,true
492,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;25//4,core_a;core_b;core_c,525//32,0//1,525//32,true,true,true
492,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;25//4,core_a;core_b;core_c;expansion,525//32,0//1,525//32,true,true,true
492,L10,base_1;base_2;base_3;frontier_addition;inactive,true,8//1;6//1;25//4,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
492,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,8//1;6//1;25//4,core_a;core_b;core_c;expansion,4725//256,0//1,4725//256,true,true,true
493,L00,base_1;base_2;base_3;inactive,true,17//4;4//1;15//4,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
493,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;4//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,175//16,0//1,175//16,true,true,true
493,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;19//4;15//4,core_a;core_b;core_c,2975//256,0//1,2975//256,true,true,true
493,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;19//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2975//256,0//1,2975//256,true,true,true
494,L00,base_1;base_2;base_3;inactive,true,17//4;15//4;4//1,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
494,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;15//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,175//16,0//1,175//16,true,true,true
494,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;15//4;21//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
494,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;15//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,0//1,9275//768,true,true,true
495,L00,base_1;base_2;base_3;inactive,true,15//4;15//4;17//4,core_a;core_b;core_c,8225//768,6479//8192,282637//24576,true,true,true
495,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8225//768,6479//8192,282637//24576,true,true,true
495,L10,base_1;base_2;base_3;frontier_addition;inactive,true,21//4;15//4;17//4,core_a;core_b;core_c,9275//768,953//2048,77059//6144,true,true,true
495,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,21//4;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,953//2048,77059//6144,true,true,true
496,L00,base_1;base_2;base_3;inactive,true,23//4;23//4;23//4,core_a;core_b;core_c,4025//256,11//32,4113//256,true,true,true
496,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;23//4;23//4,core_a;core_b;core_c;expansion,4025//256,11//32,4113//256,true,true,true
496,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;23//4;31//4,core_a;core_b;core_c,13475//768,17//128,13577//768,true,true,true
496,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,23//4;23//4;31//4,core_a;core_b;core_c;expansion,13475//768,17//128,13577//768,true,true,true
497,L00,base_1;base_2;base_3;inactive,true,15//4;4//1;17//4,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
497,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;4//1;17//4,core_a;core_b;core_c;expansion,175//16,0//1,175//16,true,true,true
497,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;21//4;17//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
497,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;21//4;17//4,core_a;core_b;core_c;expansion,9275//768,0//1,9275//768,true,true,true
498,L00,base_1;base_2;base_3;inactive,true,25//4;6//1;25//4,core_a;core_b;core_c,6475//384,0//1,6475//384,true,true,true
498,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,6475//384,0//1,6475//384,true,true,true
498,L10,base_1;base_2;base_3;frontier_addition;inactive,true,33//4;6//1;25//4,core_a;core_b;core_c,7175//384,0//1,7175//384,true,true,true
498,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,33//4;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,7175//384,0//1,7175//384,true,true,true
499,L00,base_1;base_2;base_3;inactive,true,23//4;23//4;23//4,core_a;core_b;core_c,4025//256,0//1,4025//256,true,true,true
499,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;23//4;23//4,core_a;core_b;core_c;expansion,4025//256,0//1,4025//256,true,true,true
499,L10,base_1;base_2;base_3;frontier_addition;inactive,true,31//4;23//4;23//4,core_a;core_b;core_c,13475//768,0//1,13475//768,true,true,true
499,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,31//4;23//4;23//4,core_a;core_b;core_c;expansion,13475//768,0//1,13475//768,true,true,true
500,L00,base_1;base_2;base_3;inactive,true,4//1;17//4;17//4,core_a;core_b;core_c,4375//384,217//1024,35651//3072,true,true,true
500,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;17//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4375//384,217//1024,35651//3072,true,true,true
500,L10,base_1;base_2;base_3;frontier_addition;inactive,true,19//4;17//4;17//4,core_a;core_b;core_c,9275//768,17//128,9377//768,true,true,true
500,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,19//4;17//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,17//128,9377//768,true,true,true
501,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;23//4,core_a;core_b;core_c,6125//384,0//1,6125//384,true,true,true
501,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,6125//384,0//1,6125//384,true,true,true
501,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;6//1;33//4,core_a;core_b;core_c,875//48,0//1,875//48,true,true,true
501,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,23//4;6//1;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,875//48,0//1,875//48,true,true,true
502,L00,base_1;base_2;base_3;inactive,true,15//4;4//1;15//4,core_a;core_b;core_c,4025//384,283//1024,33049//3072,true,true,true
502,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;4//1;15//4,core_a;core_b;core_c;expansion,4025//384,283//1024,33049//3072,true,true,true
502,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;21//4;15//4,core_a;core_b;core_c,2975//256,0//1,2975//256,true,true,true
502,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;21//4;15//4,core_a;core_b;core_c;expansion,2975//256,0//1,2975//256,true,true,true
503,L00,base_1;base_2;base_3;inactive,true,15//4;17//4;17//4,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
503,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;17//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8575//768,0//1,8575//768,true,true,true
503,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;17//4;21//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
503,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;17//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,0//1,9275//768,true,true,true
504,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;4//1,core_a;core_b;core_c,175//16,40311//32768,398711//32768,true,true,true
504,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,175//16,40311//32768,398711//32768,true,true,true
504,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;21//4;4//1,core_a;core_b;core_c,9275//768,10215//16384,624245//49152,true,true,true
504,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;21//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,10215//16384,624245//49152,true,true,true
505,L00,base_1;base_2;base_3;inactive,true,15//4;4//1;17//4,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
505,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;4//1;17//4,core_a;core_b;core_c;expansion,175//16,0//1,175//16,true,true,true
505,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;5//1;17//4,core_a;core_b;core_c,2275//192,0//1,2275//192,true,true,true
505,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;5//1;17//4,core_a;core_b;core_c;expansion,2275//192,0//1,2275//192,true,true,true
506,L00,base_1;base_2;base_3;inactive,true,6//1;6//1;6//1,core_a;core_b;core_c,525//32,8981//8192,143381//8192,true,true,true
506,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;6//1;6//1,core_a;core_b;core_c;expansion,525//32,8981//8192,143381//8192,true,true,true
506,L10,base_1;base_2;base_3;frontier_addition;inactive,true,8//1;6//1;6//1,core_a;core_b;core_c,875//48,10859//16384,928577//49152,true,true,true
506,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,8//1;6//1;6//1,core_a;core_b;core_c;expansion,875//48,10859//16384,928577//49152,true,true,true
507,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;4//1,core_a;core_b;core_c,175//16,4173//32768,362573//32768,true,true,true
507,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;4//1,core_a;core_b;core_c;expansion,175//16,4173//32768,362573//32768,true,true,true
507,L10,base_1;base_2;base_3;frontier_addition;inactive,true,21//4;4//1;4//1,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
507,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,21//4;4//1;4//1,core_a;core_b;core_c;expansion,9275//768,0//1,9275//768,true,true,true
508,L00,base_1;base_2;base_3;inactive,true,23//4;25//4;23//4,core_a;core_b;core_c,12425//768,66019//16384,993257//49152,true,true,true
508,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;25//4;23//4,core_a;core_b;core_c;expansion,12425//768,66019//16384,993257//49152,true,true,true
508,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;25//4;8//1,core_a;core_b;core_c,875//48,11881//4096,259643//12288,true,true,true
508,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,23//4;25//4;8//1,core_a;core_b;core_c;expansion,875//48,11881//4096,259643//12288,true,true,true
509,L00,base_1;base_2;base_3;inactive,true,17//4;17//4;15//4,core_a;core_b;core_c,8575//768,57799//16384,722197//49152,true,true,true
509,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8575//768,57799//16384,722197//49152,true,true,true
509,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;17//4;5//1,core_a;core_b;core_c,1575//128,11881//4096,62281//4096,true,true,true
509,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;17//4;5//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,1575//128,11881//4096,62281//4096,true,true,true
510,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;17//4,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
510,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8575//768,0//1,8575//768,true,true,true
510,L10,base_1;base_2;base_3;frontier_addition;inactive,true,21//4;4//1;17//4,core_a;core_b;core_c,1575//128,0//1,1575//128,true,true,true
510,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,21//4;4//1;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,1575//128,0//1,1575//128,true,true,true
511,L00,base_1;base_2;base_3;inactive,true,6//1;25//4;25//4,core_a;core_b;core_c,6475//384,0//1,6475//384,true,true,true
511,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;25//4;25//4,core_a;core_b;core_c;expansion,6475//384,0//1,6475//384,true,true,true
511,L10,base_1;base_2;base_3;frontier_addition;inactive,true,6//1;33//4;25//4,core_a;core_b;core_c,7175//384,0//1,7175//384,true,true,true
511,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,6//1;33//4;25//4,core_a;core_b;core_c;expansion,7175//384,0//1,7175//384,true,true,true
512,L00,base_1;base_2;base_3;inactive,true,25//4;25//4;6//1,core_a;core_b;core_c,6475//384,0//1,6475//384,true,true,true
512,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;25//4;6//1,core_a;core_b;core_c;expansion,6475//384,0//1,6475//384,true,true,true
512,L10,base_1;base_2;base_3;frontier_addition;inactive,true,31//4;25//4;6//1,core_a;core_b;core_c,875//48,0//1,875//48,true,true,true
512,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,31//4;25//4;6//1,core_a;core_b;core_c;expansion,875//48,0//1,875//48,true,true,true
513,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;15//4,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
513,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;15//4,core_a;core_b;core_c;expansion,8225//768,11//32,8489//768,true,true,true
513,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;4//1;19//4,core_a;core_b;core_c,2975//256,0//1,2975//256,true,true,true
513,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;4//1;19//4,core_a;core_b;core_c;expansion,2975//256,61//256,759//64,true,true,true
514,L00,base_1;base_2;base_3;inactive,true,25//4;25//4;6//1,core_a;core_b;core_c,6475//384,0//1,6475//384,true,true,true
514,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;25//4;6//1,core_a;core_b;core_c;expansion,6475//384,149//512,26347//1536,true,true,true
514,L10,base_1;base_2;base_3;frontier_addition;inactive,true,31//4;25//4;6//1,core_a;core_b;core_c,875//48,0//1,875//48,true,true,true
514,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,31//4;25//4;6//1,core_a;core_b;core_c;expansion,875//48,17//128,7051//384,true,true,true
515,L00,base_1;base_2;base_3;inactive,true,17//4;15//4;4//1,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
515,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;15//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,175//16,0//1,175//16,true,true,true
515,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;21//4;4//1,core_a;core_b;core_c,1575//128,0//1,1575//128,true,true,true
515,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;21//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,1575//128,0//1,1575//128,true,true,true
516,L00,base_1;base_2;base_3;inactive,true,25//4;23//4;25//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
516,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;23//4;25//4,core_a;core_b;core_c;expansion,12775//768,0//1,12775//768,true,true,true
516,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;23//4;31//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
516,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;23//4;31//4,core_a;core_b;core_c;expansion,13825//768,0//1,13825//768,true,true,true
517,L00,base_1;base_2;base_3;inactive,true,17//4;17//4;4//1,core_a;core_b;core_c,4375//384,0//1,4375//384,true,true,true
517,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;17//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4375//384,34037//8192,382111//24576,true,true,true
517,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;19//4;4//1,core_a;core_b;core_c,2275//192,0//1,2275//192,true,true,true
517,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;19//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2275//192,15991//4096,193573//12288,true,true,true
518,L00,base_1;base_2;base_3;inactive,true,4//1;17//4;15//4,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
518,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,175//16,28317//32768,386717//32768,true,true,true
518,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;19//4;15//4,core_a;core_b;core_c,4375//384,0//1,4375//384,true,true,true
518,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;19//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4375//384,135707//196608,2375707//196608,true,true,true
519,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;25//4,core_a;core_b;core_c,525//32,0//1,525//32,true,true,true
519,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,525//32,0//1,525//32,true,true,true
519,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;8//1;25//4,core_a;core_b;core_c,875//48,0//1,875//48,true,true,true
