slice_factor,slice_level,n,metric,parameter,defined_n,exact_value
duration,short,512,operational_elasticity_contribution,E200_400,512,-1387902366826433262495881960939832522230467927225600151173301101800614137363358644837453039950205549804351578032731179960781557136867667537691466666432190627943904206429275514853017122317767819514823736103821115593337510644847582258782551227688311424790180333126060728843269599755584684342167621190307645768981223001237//14231644094697294575815169460402184333112780709388382458401535752994669321785610872073401773262086806033728559095996031284115824924392185466034270988335840780038138031196641339939441553471071489242140211516242670043959886713182043305809448087841269838329444663367798114615718675429433967249210309325958534517076934164480
duration,short,512,generative_elasticity_contribution,E200_400,512,-13778199088644878492538926909673178082776603151904642012781358859228358113512718493771485259008662427906134043597662683257999195646787167155429106877317172910680300484259001017391190181236477671241089295048775819469451668607425777624556049019374612216171805070378667104656103365533476487554208528531902053279170395017596863792546475814710711807619080094005982492497570329400721516176334529691382292885225480083//424755278890702501926186294153675640303554044189445796438933842746360321363207329434306891617003634543756679151335006154425391468937529958684928390322892122682680321792319375408882547657790693799510108048797562005371772904872151019043651098314781116921579474336289360520563860338731442902505847138069342192374060356062106507459403748160261548693596049868070037437343799442792460625945146566306436274239984566272
duration,short,512,productive_value_elasticity,E200_400,512,-19256268114092130204576878717519582672929083524281064063477988978604621399749426449414219800309375897587361130811442971407415248006032146886514876868684976131212844460783773993150472166579868573451736791268485087640019083378983362996467124415617756713534927314829531942529768693416518586039410142665991174140422592913935485443285125236234207364402744667648717417254796298513899771216438083439710525032923913229//148170446124663663462623125867561269873332806112597370850790875376637321405769998639874497075698942282705818308605234705032113303117743008843579671042869345121865228532204433282168330578299079232387246993766591397222711478443773611294296894760970157065667258489403265297871114071650503338083435048163724020595602449789106921206768749358230772800091645302815129338608302131206672311376213918478989397990692290560
duration,long,512,greedy_positive_frequency,all,512,0//1
duration,long,512,greedy_optimality_gap_mean,all,512,0//1
duration,long,512,greedy_optimality_gap_max,all,512,0//1
duration,long,512,safe_weight_compression_ratio,all,512,31//160
duration,long,512,safe_cardinality_compression_ratio,all,512,1//8
duration,long,512,frontier_only_positive_loss_frequency,all,512,49//256
duration,long,512,frontier_only_normalized_value_loss,all,512,1876309464706182371750350496608981277670598723817383253858462380575390691623652420029674477125903609160485089712759996039674301773138363047365652373855899587141997608529661029867190217099//391802005132115831655361095555303849881463034511773565856219421441273303959686814504055222870079868872100992858535484636680425200611265285548510577787720290173963944092501524034031038052352
duration,long,512,registered_capacity_nonconcavity_frequency,all,512,1//32
duration,long,512,attainable_capacity_nonconcavity_frequency,all,512,451//512
duration,long,512,lambda_breakpoint_count,all,512,1953//512
duration,long,512,positive_lambda_breakpoint_count,all,512,1441//512
duration,long,512,normalized_value_capacity,B0,512,0//1
duration,long,512,normalized_value_capacity,B25,512,172773658996654933961162846658847614497008015952413541869263707451128670904905914461878699963700106366424680471205354831397148860360845208976719886780406135980121988390014475986309890899013839646665513948650229//242402957040062937111957081255906478543664223564100262813514617389866128905832145710321649414053768723383455651984774603564089372460192480683694863505595593145914341157530173828382602933236354114970267680768000
duration,long,512,normalized_value_capacity,B50,512,30601554537831674954118316016108601976016181366371592932664144854838626013856580087793604284247169199790198816533807100521775014381275602351432052354725810901844014987869427359//33005879420075803850412520204170345222003994063296900824532340660936673726571395461920995473133333249200358059683266857830207813904167299028767919778562994891155940869524684800
duration,long,512,normalized_value_capacity,B75,512,3847693392414836789686229174862841313929301921012020100344743866665872001//3851123282542300107171625532927490546805242485070277584496824257816905728
duration,long,512,normalized_value_capacity,B100,512,1//1
duration,long,512,registered_capacity_shadow,B0_B25,512,62773421587//18119393280
duration,long,512,registered_capacity_shadow,B25_B50,512,7528424303//6039797760
duration,long,512,registered_capacity_shadow,B50_B75,512,95406937//226492416
duration,long,512,registered_capacity_shadow,B75_B100,512,4019329//566231040
duration,long,512,resource_demand_elasticity,E025_050,512,-685357//4730880
duration,long,512,operational_elasticity_contribution,E025_050,512,-56921852945239500685322916727024853927//2592846618802300321755284970209092262400
duration,long,512,generative_elasticity_contribution,E025_050,512,-2394706062652467859527778132782992630331970204718461699729799//824210833778794028065661097979513039896063823176643341827321856
