trial_id,mask,library_ids,cardinality,burden,frontier,closure,frontier_preserved,closure_preserved,exact_safe,operational_value,generative_value,total_productive_value,channel_decomposition_gate
410,24,closure_carrier;frontier_addition;inactive,3,3//1,11//4;5//1;13//4,expansion,false,false,false,1925//192,0//1,1925//192,true
410,25,base_1;closure_carrier;frontier_addition;inactive,4,7//1,4//1;5//1;17//4,core_a;core_b;core_c;expansion,true,true,true,9275//768,0//1,9275//768,true
410,26,base_2;closure_carrier;frontier_addition;inactive,4,7//1,11//4;5//1;13//4,core_a;core_b;core_c;expansion,false,true,false,1925//192,0//1,1925//192,true
410,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,11//1,4//1;5//1;17//4,core_a;core_b;core_c;expansion,true,true,true,9275//768,0//1,9275//768,true
410,28,base_3;closure_carrier;frontier_addition;inactive,4,7//1,11//4;5//1;13//4,core_a;core_b;core_c;expansion,false,true,false,1925//192,0//1,1925//192,true
410,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,11//1,4//1;5//1;17//4,core_a;core_b;core_c;expansion,true,true,true,9275//768,0//1,9275//768,true
410,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,11//1,11//4;5//1;13//4,core_a;core_b;core_c;expansion,false,true,false,1925//192,0//1,1925//192,true
410,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,15//1,4//1;5//1;17//4,core_a;core_b;core_c;expansion,true,true,true,9275//768,0//1,9275//768,true
411,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
411,1,base_1;inactive,2,2//1,6//1;9//4;7//4,core_a,false,false,false,875//96,0//1,875//96,true
411,2,base_2;inactive,2,2//1,7//4;23//4;7//4,core_b,false,false,false,6475//768,0//1,6475//768,true
411,3,base_1;base_2;inactive,3,4//1,6//1;23//4;7//4,core_a;core_b,false,false,false,1575//128,0//1,1575//128,true
411,4,base_3;inactive,2,2//1,2//1;2//1;25//4,core_c,false,false,false,7175//768,0//1,7175//768,true
411,5,base_1;base_3;inactive,3,4//1,6//1;9//4;25//4,core_a;core_c,false,false,false,5075//384,0//1,5075//384,true
411,6,base_2;base_3;inactive,3,4//1,2//1;23//4;25//4,core_b;core_c,false,false,false,1225//96,0//1,1225//96,true
411,7,base_1;base_2;base_3;inactive,4,6//1,6//1;23//4;25//4,core_a;core_b;core_c,false,false,false,525//32,0//1,525//32,true
411,8,closure_carrier;inactive,2,3//1,3//4;1//1;3//4,bridge;trigger_a;trigger_b,false,false,false,875//384,41//128,499//192,true
411,9,base_1;closure_carrier;inactive,3,5//1,6//1;9//4;7//4,bridge;core_a;trigger_a;trigger_b,false,false,false,875//96,0//1,875//96,true
411,10,base_2;closure_carrier;inactive,3,5//1,7//4;23//4;7//4,bridge;core_b;trigger_a;trigger_b,false,false,false,6475//768,0//1,6475//768,true
411,11,base_1;base_2;closure_carrier;inactive,4,7//1,6//1;23//4;7//4,bridge;core_a;core_b;trigger_a;trigger_b,false,false,false,1575//128,0//1,1575//128,true
411,12,base_3;closure_carrier;inactive,3,5//1,2//1;2//1;25//4,bridge;core_c;trigger_a;trigger_b,false,false,false,7175//768,0//1,7175//768,true
411,13,base_1;base_3;closure_carrier;inactive,4,7//1,6//1;9//4;25//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,5075//384,0//1,5075//384,true
411,14,base_2;base_3;closure_carrier;inactive,4,7//1,2//1;23//4;25//4,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,1225//96,0//1,1225//96,true
411,15,base_1;base_2;base_3;closure_carrier;inactive,5,9//1,6//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,525//32,0//1,525//32,true
411,16,frontier_addition;inactive,2,1//1,5//4;3//4;31//4,,false,false,false,2275//256,0//1,2275//256,true
411,17,base_1;frontier_addition;inactive,3,3//1,6//1;9//4;31//4,core_a,false,false,false,175//12,0//1,175//12,true
411,18,base_2;frontier_addition;inactive,3,3//1,7//4;23//4;31//4,core_b,false,false,false,10675//768,0//1,10675//768,true
411,19,base_1;base_2;frontier_addition;inactive,4,5//1,6//1;23//4;31//4,core_a;core_b,true,false,false,2275//128,0//1,2275//128,true
411,20,base_3;frontier_addition;inactive,3,3//1,2//1;2//1;31//4,core_c,false,false,false,8225//768,0//1,8225//768,true
411,21,base_1;base_3;frontier_addition;inactive,4,5//1,6//1;9//4;31//4,core_a;core_c,false,false,false,175//12,0//1,175//12,true
411,22,base_2;base_3;frontier_addition;inactive,4,5//1,2//1;23//4;31//4,core_b;core_c,false,false,false,5425//384,0//1,5425//384,true
411,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,6//1;23//4;31//4,core_a;core_b;core_c,true,false,false,2275//128,0//1,2275//128,true
411,24,closure_carrier;frontier_addition;inactive,3,4//1,5//4;1//1;31//4,bridge;trigger_a;trigger_b,false,false,false,875//96,0//1,875//96,true
411,25,base_1;closure_carrier;frontier_addition;inactive,4,6//1,6//1;9//4;31//4,bridge;core_a;trigger_a;trigger_b,false,false,false,175//12,0//1,175//12,true
411,26,base_2;closure_carrier;frontier_addition;inactive,4,6//1,7//4;23//4;31//4,bridge;core_b;trigger_a;trigger_b,false,false,false,10675//768,0//1,10675//768,true
411,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,8//1,6//1;23//4;31//4,bridge;core_a;core_b;trigger_a;trigger_b,true,false,false,2275//128,0//1,2275//128,true
411,28,base_3;closure_carrier;frontier_addition;inactive,4,6//1,2//1;2//1;31//4,bridge;core_c;trigger_a;trigger_b,false,false,false,8225//768,0//1,8225//768,true
411,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,8//1,6//1;9//4;31//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,175//12,0//1,175//12,true
411,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,8//1,2//1;23//4;31//4,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,5425//384,0//1,5425//384,true
411,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,10//1,6//1;23//4;31//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//128,0//1,2275//128,true
412,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
412,1,base_1;inactive,2,2//1,6//1;9//4;9//4,core_a,false,false,false,1225//128,308659//65536,935859//65536,true
412,2,base_2;inactive,2,2//1,7//4;6//1;2//1,core_c,false,false,false,2275//256,0//1,2275//256,true
412,3,base_1;base_2;inactive,3,4//1,6//1;6//1;9//4,core_a;core_c,false,false,false,3325//256,372063//131072,2074463//131072,true
412,4,base_3;inactive,2,2//1,2//1;9//4;23//4,core_b,false,false,false,875//96,0//1,875//96,true
412,5,base_1;base_3;inactive,3,4//1,6//1;9//4;23//4,core_a;core_b,false,false,false,1225//96,97545//32768,1547035//98304,true
412,6,base_2;base_3;inactive,3,4//1,2//1;6//1;23//4,core_b;core_c,false,false,false,9625//768,0//1,9625//768,true
412,7,base_1;base_2;base_3;inactive,4,6//1,6//1;6//1;23//4,core_a;core_b;core_c,false,false,false,12425//768,18251//16384,849953//49152,true
412,8,closure_carrier;inactive,2,3//1,3//4;3//4;3//4,bridge;trigger_a;trigger_b,false,false,false,525//256,72443//8192,89243//8192,true
412,9,base_1;closure_carrier;inactive,3,5//1,6//1;9//4;9//4,bridge;core_a;trigger_a;trigger_b,false,false,false,1225//128,308659//65536,935859//65536,true
412,10,base_2;closure_carrier;inactive,3,5//1,7//4;6//1;2//1,bridge;core_c;trigger_a;trigger_b,false,false,false,2275//256,20809//4096,57209//4096,true
412,11,base_1;base_2;closure_carrier;inactive,4,7//1,6//1;6//1;9//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,3325//256,372063//131072,2074463//131072,true
412,12,base_3;closure_carrier;inactive,3,5//1,2//1;9//4;23//4,bridge;core_b;trigger_a;trigger_b,false,false,false,875//96,20317//4096,172951//12288,true
412,13,base_1;base_3;closure_carrier;inactive,4,7//1,6//1;9//4;23//4,bridge;core_a;core_b;trigger_a;trigger_b,false,false,false,1225//96,97545//32768,1547035//98304,true
412,14,base_2;base_3;closure_carrier;inactive,4,7//1,2//1;6//1;23//4,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,9625//768,50449//16384,767347//49152,true
412,15,base_1;base_2;base_3;closure_carrier;inactive,5,9//1,6//1;6//1;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,12425//768,18251//16384,849953//49152,true
412,16,frontier_addition;inactive,2,1//1,1//1;8//1;1//1,,false,false,false,875//96,0//1,875//96,true
412,17,base_1;frontier_addition;inactive,3,3//1,6//1;8//1;9//4,core_a,false,false,false,11375//768,2998345//1572864,26294345//1572864,true
412,18,base_2;frontier_addition;inactive,3,3//1,7//4;8//1;2//1,core_c,false,false,false,8225//768,0//1,8225//768,true
412,19,base_1;base_2;frontier_addition;inactive,4,5//1,6//1;8//1;9//4,core_a;core_c,false,false,false,11375//768,2998345//1572864,26294345//1572864,true
412,20,base_3;frontier_addition;inactive,3,3//1,2//1;8//1;23//4,core_b,false,false,false,3675//256,0//1,3675//256,true
412,21,base_1;base_3;frontier_addition;inactive,4,5//1,6//1;8//1;23//4,core_a;core_b,true,false,false,13825//768,2867//12288,74689//4096,true
412,22,base_2;base_3;frontier_addition;inactive,4,5//1,2//1;8//1;23//4,core_b;core_c,false,false,false,3675//256,0//1,3675//256,true
412,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,6//1;8//1;23//4,core_a;core_b;core_c,true,false,false,13825//768,2867//12288,74689//4096,true
412,24,closure_carrier;frontier_addition;inactive,3,4//1,1//1;8//1;1//1,bridge;trigger_a;trigger_b,false,false,false,875//96,324883//65536,2766649//196608,true
412,25,base_1;closure_carrier;frontier_addition;inactive,4,6//1,6//1;8//1;9//4,bridge;core_a;trigger_a;trigger_b,false,false,false,11375//768,2998345//1572864,26294345//1572864,true
412,26,base_2;closure_carrier;frontier_addition;inactive,4,6//1,7//4;8//1;2//1,bridge;core_c;trigger_a;trigger_b,false,false,false,8225//768,267451//65536,2907953//196608,true
412,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,8//1,6//1;8//1;9//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,11375//768,2998345//1572864,26294345//1572864,true
412,28,base_3;closure_carrier;frontier_addition;inactive,4,6//1,2//1;8//1;23//4,bridge;core_b;trigger_a;trigger_b,false,false,false,3675//256,34171//16384,269371//16384,true
412,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,8//1,6//1;8//1;23//4,bridge;core_a;core_b;trigger_a;trigger_b,true,false,false,13825//768,2867//12288,74689//4096,true
412,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,8//1,2//1;8//1;23//4,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,3675//256,34171//16384,269371//16384,true
412,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,10//1,6//1;8//1;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,13825//768,2867//12288,74689//4096,true
413,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
413,1,base_1;inactive,2,4//1,17//4;15//4;15//4,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
413,2,base_2;inactive,2,4//1,7//4;9//4;9//4,core_a;core_b;core_c,false,false,false,4375//768,787//49152,280787//49152,true
413,3,base_1;base_2;inactive,3,8//1,17//4;15//4;15//4,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
413,4,base_3;inactive,2,4//1,5//4;1//1;1//1,core_a;core_b;core_c,false,false,false,2275//768,49373//196608,210591//65536,true
413,5,base_1;base_3;inactive,3,8//1,17//4;15//4;15//4,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
413,6,base_2;base_3;inactive,3,8//1,7//4;9//4;9//4,core_a;core_b;core_c,false,false,false,4375//768,787//49152,280787//49152,true
413,7,base_1;base_2;base_3;inactive,4,12//1,17//4;15//4;15//4,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
413,8,closure_carrier;inactive,2,3//1,1//1;3//4;3//4,bridge;trigger_a;trigger_b,false,false,false,875//384,357//1024,8071//3072,true
413,9,base_1;closure_carrier;inactive,3,7//1,17//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8225//768,0//1,8225//768,true
413,10,base_2;closure_carrier;inactive,3,7//1,7//4;9//4;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4375//768,787//49152,280787//49152,true
413,11,base_1;base_2;closure_carrier;inactive,4,11//1,17//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8225//768,0//1,8225//768,true
413,12,base_3;closure_carrier;inactive,3,7//1,5//4;1//1;1//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2275//768,49373//196608,210591//65536,true
413,13,base_1;base_3;closure_carrier;inactive,4,11//1,17//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8225//768,0//1,8225//768,true
413,14,base_2;base_3;closure_carrier;inactive,4,11//1,7//4;9//4;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4375//768,787//49152,280787//49152,true
413,15,base_1;base_2;base_3;closure_carrier;inactive,5,15//1,17//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8225//768,0//1,8225//768,true
413,16,frontier_addition;inactive,2,1//1,21//4;11//4;13//4,,false,false,false,2625//256,0//1,2625//256,true
413,17,base_1;frontier_addition;inactive,3,5//1,21//4;15//4;15//4,core_a;core_b;core_c,true,false,false,2975//256,0//1,2975//256,true
413,18,base_2;frontier_addition;inactive,3,5//1,21//4;11//4;13//4,core_a;core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
413,19,base_1;base_2;frontier_addition;inactive,4,9//1,21//4;15//4;15//4,core_a;core_b;core_c,true,false,false,2975//256,0//1,2975//256,true
413,20,base_3;frontier_addition;inactive,3,5//1,21//4;11//4;13//4,core_a;core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
413,21,base_1;base_3;frontier_addition;inactive,4,9//1,21//4;15//4;15//4,core_a;core_b;core_c,true,false,false,2975//256,0//1,2975//256,true
413,22,base_2;base_3;frontier_addition;inactive,4,9//1,21//4;11//4;13//4,core_a;core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
413,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,21//4;15//4;15//4,core_a;core_b;core_c,true,false,false,2975//256,0//1,2975//256,true
413,24,closure_carrier;frontier_addition;inactive,3,4//1,21//4;11//4;13//4,bridge;trigger_a;trigger_b,false,false,false,2625//256,0//1,2625//256,true
413,25,base_1;closure_carrier;frontier_addition;inactive,4,8//1,21//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2975//256,0//1,2975//256,true
413,26,base_2;closure_carrier;frontier_addition;inactive,4,8//1,21//4;11//4;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2625//256,0//1,2625//256,true
413,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,12//1,21//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2975//256,0//1,2975//256,true
413,28,base_3;closure_carrier;frontier_addition;inactive,4,8//1,21//4;11//4;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2625//256,0//1,2625//256,true
413,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,12//1,21//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2975//256,0//1,2975//256,true
413,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,12//1,21//4;11//4;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2625//256,0//1,2625//256,true
413,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,16//1,21//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2975//256,0//1,2975//256,true
414,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
414,1,base_1;inactive,2,4//1,6//1;2//1;9//4,core_a;core_b;core_c,false,false,false,7175//768,317//98304,306239//32768,true
414,2,base_2;inactive,2,4//1,7//4;25//4;2//1,core_a;core_b;core_c,false,false,false,875//96,0//1,875//96,true
414,3,base_1;base_2;inactive,3,8//1,6//1;25//4;9//4,core_a;core_b;core_c,false,false,false,5075//384,0//1,5075//384,true
414,4,base_3;inactive,2,4//1,2//1;2//1;23//4,core_a;core_b;core_c,false,false,false,2275//256,10435//196608,1757635//196608,true
414,5,base_1;base_3;inactive,3,8//1,6//1;2//1;23//4,core_a;core_b;core_c,false,false,false,9625//768,0//1,9625//768,true
414,6,base_2;base_3;inactive,3,8//1,2//1;25//4;23//4,core_a;core_b;core_c,false,false,false,1225//96,0//1,1225//96,true
414,7,base_1;base_2;base_3;inactive,4,12//1,6//1;25//4;23//4,core_a;core_b;core_c,false,false,false,525//32,0//1,525//32,true
414,8,closure_carrier;inactive,2,2//1,3//4;1//1;1//1,expansion,false,false,false,1925//768,571//1024,9413//3072,true
414,9,base_1;closure_carrier;inactive,3,6//1,6//1;2//1;9//4,core_a;core_b;core_c;expansion,false,true,false,7175//768,317//98304,306239//32768,true
414,10,base_2;closure_carrier;inactive,3,6//1,7//4;25//4;2//1,core_a;core_b;core_c;expansion,false,true,false,875//96,0//1,875//96,true
414,11,base_1;base_2;closure_carrier;inactive,4,10//1,6//1;25//4;9//4,core_a;core_b;core_c;expansion,false,true,false,5075//384,0//1,5075//384,true
414,12,base_3;closure_carrier;inactive,3,6//1,2//1;2//1;23//4,core_a;core_b;core_c;expansion,false,true,false,2275//256,10435//196608,1757635//196608,true
414,13,base_1;base_3;closure_carrier;inactive,4,10//1,6//1;2//1;23//4,core_a;core_b;core_c;expansion,false,true,false,9625//768,0//1,9625//768,true
414,14,base_2;base_3;closure_carrier;inactive,4,10//1,2//1;25//4;23//4,core_a;core_b;core_c;expansion,false,true,false,1225//96,0//1,1225//96,true
414,15,base_1;base_2;base_3;closure_carrier;inactive,5,14//1,6//1;25//4;23//4,core_a;core_b;core_c;expansion,false,true,false,525//32,0//1,525//32,true
414,16,frontier_addition;inactive,2,1//1,5//4;33//4;5//4,,false,false,false,7525//768,0//1,7525//768,true
414,17,base_1;frontier_addition;inactive,3,5//1,6//1;33//4;9//4,core_a;core_b;core_c,false,false,false,1925//128,0//1,1925//128,true
414,18,base_2;frontier_addition;inactive,3,5//1,7//4;33//4;2//1,core_a;core_b;core_c,false,false,false,175//16,0//1,175//16,true
414,19,base_1;base_2;frontier_addition;inactive,4,9//1,6//1;33//4;9//4,core_a;core_b;core_c,false,false,false,1925//128,0//1,1925//128,true
414,20,base_3;frontier_addition;inactive,3,5//1,2//1;33//4;23//4,core_a;core_b;core_c,false,false,false,175//12,0//1,175//12,true
414,21,base_1;base_3;frontier_addition;inactive,4,9//1,6//1;33//4;23//4,core_a;core_b;core_c,true,false,false,875//48,0//1,875//48,true
414,22,base_2;base_3;frontier_addition;inactive,4,9//1,2//1;33//4;23//4,core_a;core_b;core_c,false,false,false,175//12,0//1,175//12,true
414,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,6//1;33//4;23//4,core_a;core_b;core_c,true,false,false,875//48,0//1,875//48,true
414,24,closure_carrier;frontier_addition;inactive,3,3//1,5//4;33//4;5//4,expansion,false,false,false,7525//768,1525//196608,1927925//196608,true
414,25,base_1;closure_carrier;frontier_addition;inactive,4,7//1,6//1;33//4;9//4,core_a;core_b;core_c;expansion,false,true,false,1925//128,0//1,1925//128,true
414,26,base_2;closure_carrier;frontier_addition;inactive,4,7//1,7//4;33//4;2//1,core_a;core_b;core_c;expansion,false,true,false,175//16,0//1,175//16,true
414,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,11//1,6//1;33//4;9//4,core_a;core_b;core_c;expansion,false,true,false,1925//128,0//1,1925//128,true
414,28,base_3;closure_carrier;frontier_addition;inactive,4,7//1,2//1;33//4;23//4,core_a;core_b;core_c;expansion,false,true,false,175//12,0//1,175//12,true
414,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,11//1,6//1;33//4;23//4,core_a;core_b;core_c;expansion,true,true,true,875//48,0//1,875//48,true
