trial_id,interval_id,lower_lambda,upper_lambda,lower_optimal_burdens,upper_optimal_burdens,demand_defined,resource_demand_elasticity,channel_defined,operational_contribution,generative_contribution,productive_value_elasticity,channel_decomposition_gate
592,E050_100,1//2,1//1,7//1,3//1,true,-4//7,true,-134400//445789,73890//445789,-60510//445789,true
592,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
592,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-5600//385279,-155679//385279,-161279//385279,true
593,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//51,0//1,-7//51,true
593,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
593,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
593,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
594,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
594,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//53,0//1,-7//53,true
594,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
594,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
595,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
595,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-5//26,0//1,-5//26,true
595,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-23//63,0//1,-23//63,true
595,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
596,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
596,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-7//39,0//1,-7//39,true
596,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-3//8,0//1,-3//8,true
596,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
597,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-6//49,0//1,-6//49,true
597,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
597,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
597,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
598,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//52,0//1,-7//52,true
598,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
598,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
598,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
599,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
599,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
599,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-8//39,0//1,-8//39,true
599,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-12//31,0//1,-12//31,true
600,E025_050,1//4,1//2,7//1,3//1,true,-4//7,true,-8960//42363,47831//423630,-1547//15690,true
600,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
600,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,0//1,-68261//381861,-68261//381861,true
600,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
601,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//54,0//1,-7//54,true
601,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
601,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
601,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
602,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
602,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-16//81,0//1,-16//81,true
602,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-5//13,0//1,-5//13,true
602,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
603,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
603,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
603,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-17//82,0//1,-17//82,true
603,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-24//65,0//1,-24//65,true
604,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
604,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
604,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//81,0//1,-16//81,true
604,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-24//65,0//1,-24//65,true
605,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
605,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
605,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//81,0//1,-16//81,true
605,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-5//13,0//1,-5//13,true
606,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
606,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
606,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,-2//11,0//1,-2//11,true
606,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
607,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
607,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
607,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-5//27,0//1,-5//27,true
607,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-13//33,0//1,-13//33,true
608,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
608,E050_100,1//2,1//1,9//1,4//1,true,-5//9,true,-20//41,4287//14350,-2713//14350,true
608,E100_200,1//1,2//1,4//1,1//1,true,-3//4,true,0//1,-1429//3879,-1429//3879,true
608,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
609,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
609,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-16//79,0//1,-16//79,true
609,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-23//63,0//1,-23//63,true
609,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
610,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//52,0//1,-7//52,true
610,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
610,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
610,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
611,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
611,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-1//13,0//1,-1//13,true
611,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-5//48,0//1,-5//48,true
611,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
612,E025_050,1//4,1//2,5//1,3//1,true,-2//5,true,-22400//166113,1370//18457,-10070//166113,true
612,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
612,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,0//1,-35643//156043,-35643//156043,true
612,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
613,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
613,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-7//40,0//1,-7//40,true
613,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-25//66,0//1,-25//66,true
613,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
614,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
614,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-1//6,0//1,-1//6,true
614,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
614,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
615,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
615,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
615,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-17//81,0//1,-17//81,true
615,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-23//64,0//1,-23//64,true
616,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
616,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-3//53,0//1,-3//53,true
616,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-1//10,0//1,-1//10,true
616,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
617,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
617,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-16//81,0//1,-16//81,true
617,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-23//65,0//1,-23//65,true
617,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
618,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
618,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-5//27,0//1,-5//27,true
618,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-4//11,0//1,-4//11,true
618,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
619,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
619,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-4//53,0//1,-4//53,true
619,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-6//49,0//1,-6//49,true
619,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
620,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
620,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-8//39,0//1,-8//39,true
620,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-25//62,0//1,-25//62,true
620,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
621,E025_050,1//4,1//2,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
621,E050_100,1//2,1//1,8//1,5//1,true,-3//8,true,0//1,-23313//247313,-23313//247313,true
621,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-1//5,0//1,-1//5,true
621,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-13//32,0//1,-13//32,true
622,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
622,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-2//17,0//1,-2//17,true
622,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
622,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
623,E025_050,1//4,1//2,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
623,E050_100,1//2,1//1,8//1,5//1,true,-3//8,true,0//1,-29//354,-29//354,true
623,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-5//26,0//1,-5//26,true
623,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-8//21,0//1,-8//21,true
624,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-2//17,0//1,-2//17,true
624,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
624,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
624,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
625,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
625,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-3//52,0//1,-3//52,true
625,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-6//49,0//1,-6//49,true
625,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
626,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
626,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
626,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
626,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-28//65,0//1,-28//65,true
627,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
627,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
627,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-15//82,0//1,-15//82,true
627,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-24//67,0//1,-24//67,true
628,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-8//51,0//1,-8//51,true
628,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
628,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
628,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
629,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-8//53,0//1,-8//53,true
629,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
629,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
629,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
630,E025_050,1//4,1//2,7//1,3//1,true,-4//7,true,-28000//181243,30825//362486,-25175//362486,true
630,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
630,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
630,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,0//1,-34037//112437,-34037//112437,true
631,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-8//51,0//1,-8//51,true
631,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
631,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
631,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
632,E025_050,1//4,1//2,6//1,4//1,true,-1//3,true,-19600//166113,4795//73828,-35245//664452,true
632,E050_100,1//2,1//1,4//1,1//1,true,-3//4,true,0//1,-136407//629207,-136407//629207,true
632,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
632,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
633,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
633,E050_100,1//2,1//1,7//1,5//1,true,-2//7,true,-11200//61693,12285//123386,-595//7258,true
633,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-30800//113271,22575//151028,-55475//453084,true
633,E200_400,2//1,4//1,3//1,2//1,true,-1//3,true,-145600//397609,80145//397609,-65455//397609,true
634,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
634,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-17//82,0//1,-17//82,true
634,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-24//65,0//1,-24//65,true
634,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
635,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
635,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-15//79,0//1,-15//79,true
635,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-3//8,0//1,-3//8,true
635,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
636,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
636,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-1//17,0//1,-1//17,true
636,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-1//8,0//1,-1//8,true
636,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
637,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-2//13,0//1,-2//13,true
637,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
637,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
637,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
638,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
638,E050_100,1//2,1//1,9//1,4//1,true,-5//9,true,-40//83,62427//232400,-49573//232400,true
638,E100_200,1//1,2//1,4//1,1//1,true,-3//4,true,-5600//182827,-62427//182827,-68027//182827,true
638,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
639,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
639,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
639,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,0//1,-2131//11931,-2131//11931,true
639,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
640,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
640,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-3//16,0//1,-3//16,true
640,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-24//65,0//1,-24//65,true
640,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
641,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
641,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
641,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-19600//203103,-20101//67701,-79903//203103,true
641,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
642,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
642,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-2//13,0//1,-2//13,true
642,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
642,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
643,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
643,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-1//5,0//1,-1//5,true
643,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-27//64,0//1,-27//64,true
643,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
644,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
644,E050_100,1//2,1//1,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
644,E100_200,1//1,2//1,7//1,3//1,true,-4//7,true,-56000//141531,4341//47177,-42977//141531,true
644,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-700//49277,-20577//49277,-21277//49277,true
645,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
645,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
645,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-8//39,0//1,-8//39,true
645,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-12//31,0//1,-12//31,true
646,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//52,0//1,-7//52,true
646,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
646,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
646,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
647,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
647,E050_100,1//2,1//1,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
647,E100_200,1//1,2//1,7//1,3//1,true,-4//7,true,-54600//138731,180999//4439392,-1566201//4439392,true
647,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,0//1,-1081191//2873191,-1081191//2873191,true
648,E025_050,1//4,1//2,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
648,E050_100,1//2,1//1,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
648,E100_200,1//1,2//1,8//1,3//1,true,-5//8,true,-1500//9469,-1569//9469,-3069//9469,true
648,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-13//32,0//1,-13//32,true
649,E025_050,1//4,1//2,11//1,11//1,true,0//1,true,0//1,0//1,0//1,true
649,E050_100,1//2,1//1,11//1,5//1,true,-6//11,true,-7000//42351,-1517//14117,-11551//42351,true
649,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-25//66,0//1,-25//66,true
649,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
650,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
650,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-1//5,0//1,-1//5,true
650,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-13//32,0//1,-13//32,true
650,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
651,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
651,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
651,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-17//81,0//1,-17//81,true
651,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-23//64,0//1,-23//64,true
652,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
652,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-16//81,0//1,-16//81,true
652,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-27//65,0//1,-27//65,true
652,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
653,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
653,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-14//79,0//1,-14//79,true
653,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-24//65,0//1,-24//65,true
653,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
654,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//53,0//1,-7//53,true
654,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
654,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
654,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
655,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
655,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
655,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-22400//215433,-1811//23937,-38699//215433,true
655,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,0//1,-28167//88367,-28167//88367,true
656,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
656,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-2//11,0//1,-2//11,true
656,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-22//63,0//1,-22//63,true
656,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
657,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
657,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-3//16,0//1,-3//16,true
657,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-2//5,0//1,-2//5,true
657,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
658,E025_050,1//4,1//2,12//1,12//1,true,0//1,true,0//1,0//1,0//1,true
658,E050_100,1//2,1//1,12//1,4//1,true,-2//3,true,-109200//289903,139563//1159612,-297237//1159612,true
658,E100_200,1//1,2//1,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
658,E200_400,2//1,4//1,4//1,1//1,true,-3//4,true,-448//34495,-15231//34495,-15679//34495,true
659,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//51,0//1,-7//51,true
659,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
659,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
659,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
660,E025_050,1//4,1//2,6//1,3//1,true,-1//2,true,0//1,-10831//106031,-10831//106031,true
660,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-2//17,0//1,-2//17,true
660,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
660,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
661,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
661,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
661,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-5//26,0//1,-5//26,true
661,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-25//63,0//1,-25//63,true
662,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-8//51,0//1,-8//51,true
662,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
662,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
662,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
663,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
663,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
663,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-123200//758389,-175989//758389,-299189//758389,true
663,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
664,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
664,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-5//27,0//1,-5//27,true
664,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-13//33,0//1,-13//33,true
664,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
665,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
665,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//51,0//1,-7//51,true
665,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
665,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
666,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
