strategy_id,ticker,coverage_potential,current_belief_improvement,average_validation_score,raw_parameter_novelty,locked_net_utility_improvement,coverage_rank,current_rank,average_rank,novelty_rank,locked_rank
LQD__momentum_60__always__h5__unit__signal_flip__vol_target_10,LQD,0.0,0.0,0.020858911541442825,0.2857142857142857,-0.13231417711228172,1416,1382,266,705,2021
LQD__momentum_60__trend_100__h20__half__horizon__notional_cap_1,LQD,0.0,0.0,0.018882968592391934,0.14285714285714285,-0.1071130177052601,1417,1383,309,1839,1459
LQD__momentum_60__trend_100__h20__half__horizon__vol_target_10,LQD,0.0,0.0,0.018882968592391934,0.14285714285714285,-0.10851472339784363,1418,1384,310,1840,1519
LQD__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,LQD,0.0,0.0,0.018134462436236377,0.14285714285714285,-0.1108800648952959,1419,1385,320,1841,1586
LQD__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,LQD,0.0,0.0,0.018134462436236377,0.2857142857142857,-0.11047122189873429,1420,1386,321,706,1572
LQD__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,LQD,0.0,0.0,0.035186962622529475,0.14285714285714285,-0.13144616551788718,1421,1387,83,1842,2015
LQD__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,LQD,0.0,0.0,0.035186962622529475,0.14285714285714285,-0.12493049602306333,1422,1388,84,1843,1904
LQD__momentum_60__trend_100__h5__half__horizon__notional_cap_1,LQD,0.0,0.0,0.0036955140328162888,0.2857142857142857,-0.10410967239171887,1423,1389,799,707,1353
LQD__momentum_60__trend_100__h5__half__horizon__vol_target_10,LQD,0.0,0.0,0.0036955140328162888,0.2857142857142857,-0.10378167358295122,1424,1390,800,708,1342
LQD__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,LQD,0.0,0.0,0.006072648789981282,0.14285714285714285,-0.11234420077505668,1425,1391,716,1844,1630
LQD__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,LQD,0.0,0.0,0.006072648789981282,0.2857142857142857,-0.112037617414844,1426,1392,717,709,1620
LQD__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,LQD,0.0,0.0,0.006433604620931589,0.14285714285714285,-0.11755212809499417,1427,1393,696,1845,1764
LQD__momentum_60__trend_100__h5__unit__horizon__vol_target_10,LQD,0.0,0.0,0.006433604620931589,0.14285714285714285,-0.11478365172215717,1428,1394,697,1846,1698
LQD__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,LQD,0.0,0.0,0.011203421868987292,0.2857142857142857,-0.1338438187348636,1429,1395,537,710,2039
LQD__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,LQD,0.0,0.0,0.011203421868987292,0.2857142857142857,-0.13139779667383533,1430,1396,538,711,2014
QQQ__mean_reversion_5__always__h20__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.04213741678260462,0.14285714285714285,-0.042192815353008936,1431,1397,36,1847,87
QQQ__mean_reversion_5__always__h20__half__horizon__vol_target_10,QQQ,0.0,0.0,0.03542379893502853,0.2857142857142857,-0.04612988813334405,1432,1398,80,712,114
QQQ__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.03267964715841708,0.14285714285714285,-0.03312401131635789,1433,1399,102,1848,49
QQQ__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,QQQ,0.0,0.0,0.02507632447196332,0.2857142857142857,-0.045457228695424054,1434,1400,192,713,108
QQQ__mean_reversion_5__always__h20__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.02923709785777732,0.14285714285714285,-0.02948075258148307,1435,1401,141,1849,39
QQQ__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.0530721403029846,0.14285714285714285,-0.002037830375426472,1436,1402,13,1850,8
QQQ__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,0.012942195788399863,0.2857142857142857,-0.0373838664087769,1437,1403,471,714,65
QQQ__mean_reversion_5__always__h5__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.030469256291790304,0.2857142857142857,-0.06343330064108503,1438,1404,128,715,268
QQQ__mean_reversion_5__always__h5__half__horizon__vol_target_10,QQQ,0.0,0.0,0.02858133092970785,0.42857142857142855,-0.06670429076875413,1439,1405,147,12,306
QQQ__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.01223204593653621,0.14285714285714285,-0.03281558800162976,1440,1406,490,1851,48
QQQ__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,QQQ,0.0,0.0,0.008390415639039263,0.2857142857142857,-0.04574481445868646,1441,1407,631,716,109
QQQ__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,QQQ,0.0,0.0,0.04816562294140628,0.14285714285714285,-0.06655315301614788,1442,1408,20,1852,305
QQQ__mean_reversion_5__always__h5__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.021740364299231575,0.2857142857142857,-0.05557390238427672,1443,1409,243,717,193
QQQ__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.01360351283994449,0.14285714285714285,0.0010417929311806878,1444,1410,451,1853,5
QQQ__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,-0.010686449521751996,0.2857142857142857,-0.03424335943874684,1445,1411,1431,718,56
QQQ__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.031995717784795236,0.14285714285714285,-0.042269767696324644,1446,1412,108,1854,91
QQQ__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,QQQ,0.0,0.0,0.029737706019906832,0.14285714285714285,-0.04364918733345552,1447,1413,135,1855,100
QQQ__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.00015363594285681959,0.2857142857142857,-0.04631192373316917,1448,1414,952,719,117
QQQ__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,QQQ,0.0,0.0,-0.0019045854141009366,0.14285714285714285,-0.054472034269050035,1449,1415,1052,1856,177
QQQ__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,QQQ,0.0,0.0,0.05014792360341008,0.14285714285714285,-0.0184097748142122,1450,1416,18,1857,21
QQQ__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.031892239920333014,0.14285714285714285,-0.025812025140054706,1451,1417,113,1858,30
QQQ__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,-0.008326848915377064,0.14285714285714285,-0.011776004684960775,1452,1418,1338,1859,12
QQQ__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,-0.014976787678835323,0.14285714285714285,-0.046724930588849724,1453,1419,1588,1860,121
QQQ__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.021844966088073688,0.2857142857142857,-0.06288094975690203,1454,1420,240,720,263
QQQ__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,QQQ,0.0,0.0,0.01838164877579579,0.2857142857142857,-0.06829708954123388,1455,1421,315,721,326
QQQ__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,-0.008469796571242465,0.2857142857142857,-0.05977647980165453,1456,1422,1344,722,233
QQQ__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,QQQ,0.0,0.0,-0.010431847208070204,0.14285714285714285,-0.06596886725172396,1457,1423,1425,1861,296
QQQ__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,QQQ,0.0,0.0,0.03556622047312163,0.14285714285714285,-0.04653948874809597,1458,1424,78,1862,119
QQQ__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.010130065433321064,0.2857142857142857,-0.05773203712645616,1459,1425,564,723,210
QQQ__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,-0.02389954558544673,0.2857142857142857,-0.036722537384975405,1460,1426,1839,724,64
QQQ__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,-0.02841308492947578,0.14285714285714285,-0.05544454465194569,1461,1427,1923,1863,191
QQQ__momentum_20__always__h20__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.06799311577446192,0.14285714285714285,-0.0388513591776211,1462,1428,3,1864,71
QQQ__momentum_20__always__h20__half__horizon__vol_target_10,QQQ,0.0,0.0,0.06494671240448108,0.14285714285714285,-0.04476347321556106,1463,1429,7,1865,105
QQQ__momentum_20__always__h20__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.036289535437300076,0.2857142857142857,-0.052252317148482136,1464,1430,71,725,161
QQQ__momentum_20__always__h20__half__signal_flip__vol_target_10,QQQ,0.0,0.0,0.035727909791180505,0.2857142857142857,-0.05015456324334383,1465,1431,77,726,151
QQQ__momentum_20__always__h20__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.07869317918110867,0.14285714285714285,-0.032628130656275164,1466,1432,2,1866,45
QQQ__momentum_20__always__h20__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.06456261233743577,0.14285714285714285,-0.032060258791363754,1467,1433,8,1867,43
QQQ__momentum_20__always__h20__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,0.0436471057061041,0.2857142857142857,-0.03781462585429771,1468,1434,33,727,68
QQQ__momentum_20__always__h5__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.03538684007771174,0.2857142857142857,-0.0683625280778479,1469,1435,81,728,330
QQQ__momentum_20__always__h5__half__horizon__vol_target_10,QQQ,0.0,0.0,0.03491708140323013,0.2857142857142857,-0.06906486309717284,1470,1436,87,729,334
QQQ__momentum_20__always__h5__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.0134083590931454,0.2857142857142857,-0.041867176540642446,1471,1437,455,730,86
QQQ__momentum_20__always__h5__half__signal_flip__vol_target_10,QQQ,0.0,0.0,0.013868254670625187,0.2857142857142857,-0.04440033966750988,1472,1438,442,731,103
QQQ__momentum_20__always__h5__unit__horizon__notional_cap_1,QQQ,0.0,0.0,0.060583245843438535,0.14285714285714285,-0.06463271777114779,1473,1439,10,1868,281
QQQ__momentum_20__always__h5__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.03350373994136348,0.2857142857142857,-0.06541959098982945,1474,1440,95,732,293
QQQ__momentum_20__always__h5__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.01971840298625411,0.14285714285714285,-0.009147664563502647,1475,1441,290,1869,11
QQQ__momentum_20__always__h5__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,0.00947938864420408,0.2857142857142857,-0.03278654117822047,1476,1442,582,733,47
QQQ__momentum_20__trend_100__h20__half__horizon__vol_target_10,QQQ,0.0,0.0,0.03511589667218533,0.14285714285714285,-0.04798914245909266,1477,1443,85,1870,131
QQQ__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.033708855403963296,0.14285714285714285,-0.043257571059635416,1478,1444,91,1871,97
QQQ__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,QQQ,0.0,0.0,0.031892397236164834,0.2857142857142857,-0.04297703069060235,1479,1445,112,734,96
QQQ__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,0.041968227395919364,0.14285714285714285,-0.03027311057867753,1480,1446,37,1872,41
QQQ__momentum_20__trend_100__h5__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.023337909330382312,0.14285714285714285,-0.07799504149215383,1481,1447,213,1873,456
QQQ__momentum_20__trend_100__h5__half__horizon__vol_target_10,QQQ,0.0,0.0,0.02174593110731468,0.2857142857142857,-0.07793320775032525,1482,1448,242,735,454
QQQ__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.012090395928980561,0.2857142857142857,-0.06609276836516334,1483,1449,497,736,298
QQQ__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,QQQ,0.0,0.0,0.010419725005055332,0.2857142857142857,-0.06520620701326157,1484,1450,553,737,290
QQQ__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,QQQ,0.0,0.0,0.03792105226588545,0.14285714285714285,-0.07871736920261635,1485,1451,54,1874,470
QQQ__momentum_20__trend_100__h5__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.021508743108614718,0.14285714285714285,-0.07486610397395285,1486,1452,250,1875,418
QQQ__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.01778745335026271,0.14285714285714285,-0.05353627669465445,1487,1453,329,1876,169
QQQ__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,0.006430367792562985,0.2857142857142857,-0.05413575470532589,1488,1454,698,738,175
QQQ__momentum_60__always__h20__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.04620093974595788,0.14285714285714285,-0.04669478915892706,1489,1455,25,1877,120
QQQ__momentum_60__always__h20__half__horizon__vol_target_10,QQQ,0.0,0.0,0.041775654779948046,0.2857142857142857,-0.033980384448611706,1490,1456,38,739,53
QQQ__momentum_60__always__h20__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.03876347410814755,0.2857142857142857,-0.026105029253582865,1491,1457,47,740,31
QQQ__momentum_60__always__h20__half__signal_flip__vol_target_10,QQQ,0.0,0.0,0.03507825608671342,0.2857142857142857,-0.0279018143958413,1492,1458,86,741,33
QQQ__momentum_60__always__h20__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.0476635178437573,0.14285714285714285,-0.016495234803104067,1493,1459,22,1878,17
QQQ__momentum_60__always__h20__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.06640718737058701,0.14285714285714285,0.018837668622891462,1494,1460,5,1879,2
QQQ__momentum_60__always__h20__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,0.045670634483575084,0.14285714285714285,-0.014773022395588933,1495,1461,27,1880,14
QQQ__momentum_60__always__h5__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.025549779693215396,0.14285714285714285,-0.043766156204331524,1496,1462,184,1881,101
QQQ__momentum_60__always__h5__half__horizon__vol_target_10,QQQ,0.0,0.0,0.02316323323665593,0.2857142857142857,-0.04226415889499378,1497,1463,218,742,90
QQQ__momentum_60__always__h5__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.0005014823401942878,0.14285714285714285,-0.03223384303839168,1498,1464,935,1882,44
QQQ__momentum_60__always__h5__half__signal_flip__vol_target_10,QQQ,0.0,0.0,-0.0014121141509879694,0.14285714285714285,-0.03631219829372062,1499,1465,1025,1883,61
QQQ__momentum_60__always__h5__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.022613075791184423,0.14285714285714285,-0.03269031438025542,1500,1466,224,1884,46
QQQ__momentum_60__always__h5__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,-0.009212277316488304,0.14285714285714285,0.009333039874753216,1501,1467,1380,1885,4
QQQ__momentum_60__always__h5__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,-0.008976082930717288,0.2857142857142857,-0.024515275027707603,1502,1468,1369,743,28
QQQ__momentum_60__trend_100__h20__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.03853886582435613,0.14285714285714285,-0.059619553091638855,1503,1469,51,1886,229
QQQ__momentum_60__trend_100__h20__half__horizon__vol_target_10,QQQ,0.0,0.0,0.03531826764381655,0.14285714285714285,-0.04272830159015996,1504,1470,82,1887,93
QQQ__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.029364697374392096,0.14285714285714285,-0.04445720391232746,1505,1471,138,1888,104
QQQ__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,QQQ,0.0,0.0,0.02654191970427644,0.2857142857142857,-0.0434086000417645,1506,1472,172,744,98
QQQ__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,QQQ,0.0,0.0,0.0629386747441655,0.14285714285714285,-0.056470973629173575,1507,1473,9,1889,201
QQQ__momentum_60__trend_100__h20__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.042194097612472635,0.14285714285714285,-0.02791925176771784,1508,1474,35,1890,34
QQQ__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,0.047735918273403025,0.14285714285714285,-0.017660041140862642,1509,1475,21,1891,19
QQQ__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,0.03549982099780881,0.14285714285714285,-0.0339968190659788,1510,1476,79,1892,54
QQQ__momentum_60__trend_100__h5__half__horizon__notional_cap_1,QQQ,0.0,0.0,0.016202898113262473,0.2857142857142857,-0.04899915744121884,1511,1477,374,745,143
QQQ__momentum_60__trend_100__h5__half__horizon__vol_target_10,QQQ,0.0,0.0,0.014236457050445087,0.2857142857142857,-0.050106853919427034,1512,1478,430,746,149
QQQ__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,QQQ,0.0,0.0,-0.0052615934106683086,0.14285714285714285,-0.037743579270997585,1513,1479,1218,1893,67
QQQ__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,QQQ,0.0,0.0,-0.006821335714500441,0.2857142857142857,-0.041639036563201344,1514,1480,1283,747,85
QQQ__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,QQQ,0.0,0.0,0.021326368287708144,0.14285714285714285,-0.027983804382024455,1515,1481,254,1894,35
QQQ__momentum_60__trend_100__h5__unit__horizon__vol_target_10,QQQ,0.0,0.0,0.013100689788204374,0.2857142857142857,-0.042402460406200694,1516,1482,463,748,92
QQQ__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,QQQ,0.0,0.0,-0.020230478571130996,0.2857142857142857,-0.0012557301749071131,1517,1483,1729,749,7
QQQ__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,QQQ,0.0,0.0,-0.016425160448186076,0.2857142857142857,-0.028446241992902507,1518,1484,1629,750,36
SHY__mean_reversion_5__always__h20__half__horizon__notional_cap_1,SHY,0.0,0.0,-0.0007022540932592725,0.14285714285714285,-0.09295548105077059,1519,1485,994,1895,890
SHY__mean_reversion_5__always__h20__half__horizon__vol_target_10,SHY,0.0,0.0,-0.0007022540932592725,0.14285714285714285,-0.09295548105077059,1520,1486,995,1896,891
SHY__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,SHY,0.0,0.0,-0.012761869305023195,0.14285714285714285,-0.10574190839253654,1521,1487,1520,1897,1412
SHY__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,SHY,0.0,0.0,-0.012761869305023195,0.2857142857142857,-0.10574190839253654,1522,1488,1521,751,1413
SHY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,SHY,0.0,0.0,-0.0014654837816229064,0.14285714285714285,-0.0932602244164164,1523,1489,1030,1898,902
SHY__mean_reversion_5__always__h20__unit__horizon__vol_target_10,SHY,0.0,0.0,-0.0014654837816229064,0.2857142857142857,-0.0932602244164164,1524,1490,1031,752,903
SHY__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,SHY,0.0,0.0,-0.025562825391794452,0.14285714285714285,-0.11873418497584873,1525,1491,1868,1899,1789
SHY__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,SHY,0.0,0.0,-0.025562825391794452,0.2857142857142857,-0.11873418497584873,1526,1492,1869,753,1790
SHY__mean_reversion_5__always__h5__half__horizon__notional_cap_1,SHY,0.0,0.0,-0.010364790567656766,0.2857142857142857,-0.10491015158426008,1527,1493,1422,754,1383
SHY__mean_reversion_5__always__h5__half__horizon__vol_target_10,SHY,0.0,0.0,-0.010364790567656766,0.2857142857142857,-0.10491015158426008,1528,1494,1423,755,1384
SHY__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,SHY,0.0,0.0,-0.015517425428002461,0.14285714285714285,-0.10770179384672339,1529,1495,1609,1900,1485
SHY__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,SHY,0.0,0.0,-0.015517425428002461,0.2857142857142857,-0.10770179384672339,1530,1496,1610,756,1486
SHY__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,SHY,0.0,0.0,-0.020776933335810648,0.14285714285714285,-0.11710104645498495,1531,1497,1746,1901,1751
SHY__mean_reversion_5__always__h5__unit__horizon__vol_target_10,SHY,0.0,0.0,-0.020776933335810648,0.2857142857142857,-0.11710104645498495,1532,1498,1747,757,1752
SHY__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,SHY,0.0,0.0,-0.031073501394045376,0.14285714285714285,-0.12263948195952781,1533,1499,1969,1902,1860
