strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover,coverage_selection_count,current_selection_count,average_selection_count,novelty_selection_count
IWF__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,IWF,momentum_60,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.09067456118905419,0.05685810782294619,0.044223794205596294,0.009722688789642641,0.04608858690599201,0.013442466437080872,0.27344992050874406,0,0,0,0
IWF__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,IWF,momentum_60,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.06630581449590939,0.038435513495276116,0.034104936980000465,0.003289460433873315,0.05653157415773154,0.03456688660940181,0.24431029065167928,0,0,0,0
IWM__mean_reversion_5__always__h20__half__horizon__notional_cap_1,IWM,mean_reversion_5,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.06952439652161534,0.06434658180745392,0.022296921671417388,0.01703731554270701,0.0408853211461417,0.03552136019066058,0.0417329093799682,0,0,0,0
IWM__mean_reversion_5__always__h20__half__horizon__vol_target_10,IWM,mean_reversion_5,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.04898007187881141,0.04395111676426173,0.016356052624290685,0.010991050128177608,0.024567287691992228,0.019259282874611122,0.0425864240528683,0,0,0,0
IWM__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,IWM,mean_reversion_5,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0483985000271861,0.03607602561732079,0.002136933238674422,-0.010686612820206023,0.020943334882817785,0.007501349579474216,0.10174880763116058,0,0,0,0
IWM__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,IWM,mean_reversion_5,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.04252987682022847,0.03155159855556435,0.0010404965649674029,-0.01157597330212096,0.012813017279107103,0.0010775222559551122,0.10010842383097399,0,0,0,0
IWM__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,IWM,mean_reversion_5,always,20,unit,horizon,notional_cap_1,true,true,false,true,true,false,0.09981059005997217,0.08944635107087623,0.026641406876448295,0.016119675525358756,0.031675573932738774,0.020936741239590162,0.0834658187599364,0,0,0,0
IWM__mean_reversion_5__always__h20__unit__horizon__vol_target_10,IWM,mean_reversion_5,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.04560491211095409,0.03794918200215544,-0.002756286928958074,-0.012341402259061864,0.02376824959107904,0.017004735784384408,0.07604442887490116,0,0,0,0
IWM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,IWM,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.07376316037364572,0.04908915677391958,-0.0065995102885454925,-0.032252995001014806,0.009347603442241198,-0.017577730457937528,0.20349761526232116,0,0,0,0
IWM__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,IWM,mean_reversion_5,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.0510717186464094,0.036462478848108555,-0.017309104711171436,-0.03650739703649765,0.012809625791516,-0.0007067801811099592,0.15226568082616573,0,0,0,0
IWM__mean_reversion_5__always__h5__half__horizon__notional_cap_1,IWM,mean_reversion_5,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.06247810370780801,0.049498472098509494,0.009317377539420739,-0.004713563279819182,0.05887088433386614,0.04481584288471778,0.11128775834658187,0,0,0,0
IWM__mean_reversion_5__always__h5__half__horizon__vol_target_10,IWM,mean_reversion_5,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.0484193210487096,0.036883798442006316,0.008981073603905387,-0.004851208263711909,0.034679683544132325,0.02230478777085168,0.10971385395248835,0,0,0,0
IWM__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,IWM,mean_reversion_5,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03453950287365521,0.019044778592924364,0.0028306746511924654,-0.01350047026740773,0.02726165289725767,0.010401904495198861,0.12957074721780604,0,0,0,0
IWM__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,IWM,mean_reversion_5,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.03217779474245437,0.018657450821759704,0.002164186011323542,-0.013842894985352835,0.012138149926325444,-0.0025563965248762864,0.12699506976525418,0,0,0,0
IWM__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,IWM,mean_reversion_5,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.09917519363917945,0.07320766057946884,0.005974235117937498,-0.02210501305568355,0.08173549282036134,0.05355984212710653,0.22257551669316375,0,0,0,0
IWM__mean_reversion_5__always__h5__unit__horizon__vol_target_10,IWM,mean_reversion_5,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.05036938889739511,0.03510507640616309,-0.0010484703149285356,-0.021947712491625082,0.03300164895038732,0.018712087095546302,0.16573715606503123,0,0,0,0
IWM__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,IWM,mean_reversion_5,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04901025785223734,0.017988976623353685,-0.004664277547853261,-0.03733702892336692,0.02301465292448393,-0.010770922559744933,0.2591414944356121,0,0,0,0
IWM__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,IWM,mean_reversion_5,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.03930856275621108,0.021705658182028586,-0.014975394093729846,-0.03862172264784964,0.011358794297969791,-0.005483272218086941,0.18752418722832823,0,0,0,0
IWM__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,IWM,mean_reversion_5,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.017028849945704864,0.013104936031446043,0.010964530383615478,0.007057628482934016,0.016129853980016352,0.012772495495352093,0.031001589825119236,0,0,0,0
IWM__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,IWM,mean_reversion_5,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.012772576591783519,0.008826936362567539,0.008962991636145487,0.005041145488188607,0.009112390750800288,0.005692859334530405,0.03112335119161052,0,0,0,0
IWM__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,IWM,mean_reversion_5,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.02198729779268322,0.012538231496843686,-0.012332659688744179,-0.022359176757015594,-0.03409999502007917,-0.0418266288182909,0.0794912559618442,0,0,0,0
IWM__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,IWM,mean_reversion_5,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.02220884564681448,0.013355514751607428,-0.012843557035628303,-0.022837200548372034,-0.01772699731605333,-0.02480700456741533,0.07923264385023816,0,0,0,0
IWM__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,IWM,mean_reversion_5,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.01353787395500542,0.005685926907241665,0.01174354601776896,0.003928339050973159,0.012530293503531575,0.00581151139317343,0.06200317965023847,0,0,0,0
IWM__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,IWM,mean_reversion_5,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.008177091508969642,0.0017721308773953493,0.0008970019551750863,-0.0067749618652278585,0.006923966669593773,0.0022232520549001454,0.060888553015772624,0,0,0,0
IWM__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,IWM,mean_reversion_5,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03129909050848171,0.012361103470818945,-0.03110631125100189,-0.051180583021702815,-0.08991319152705712,-0.1053952434130678,0.1589825119236884,0,0,0,0
IWM__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,IWM,mean_reversion_5,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.029693772125300322,0.017430096087402695,-0.034574742795993166,-0.050814720160028144,-0.0193319621725084,-0.027757415562464353,0.12870943923148143,0,0,0,0
IWM__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,IWM,mean_reversion_5,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.025542097431790978,0.016605340271420747,0.006341490400679916,-0.003682513720194221,0.035898039714100057,0.028019990679971938,0.0794912559618442,0,0,0,0
IWM__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,IWM,mean_reversion_5,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.024479458826232172,0.01604972569700025,0.005673967887570125,-0.004349580190983958,0.025784131502228157,0.01852440669218203,0.07948953161395432,0,0,0,0
IWM__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,IWM,mean_reversion_5,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.01991302660951986,0.00888031911422145,-0.011248173129655887,-0.0227802284932819,0.003266216461417652,-0.005866723755481544,0.09141494435612083,0,0,0,0
IWM__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,IWM,mean_reversion_5,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.020040423667189073,0.009798283237698083,-0.011581381242952719,-0.02307523288679049,-0.00487701308593785,-0.013218132842733106,0.09111310063550127,0,0,0,0
IWM__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,IWM,mean_reversion_5,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.039688077144382466,0.02179800214528566,0.006154667485072877,-0.013909552496038936,0.05929795853843532,0.04351072265629487,0.1589825119236884,0,0,0,0
IWM__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,IWM,mean_reversion_5,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.027394171901342197,0.0156565509414889,-0.0034224847009201005,-0.019763864088124947,0.027676465919117224,0.018892360746435723,0.12956966602814524,0,0,0,0
IWM__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,IWM,mean_reversion_5,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.031425981934768456,0.009324291026422505,-0.027619115412105065,-0.05071077088886668,-0.004360994249718662,-0.022663820300145337,0.18282988871224165,0,0,0,0
IWM__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,IWM,mean_reversion_5,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.027133342162060717,0.01321416739898627,-0.029652060386469562,-0.04797930987549959,-0.007279182655628483,-0.01724888139735347,0.14523228985534112,0,0,0,0
IWM__momentum_20__always__h20__half__horizon__notional_cap_1,IWM,momentum_20,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.04205632250388402,0.03697605716158681,0.017685350139382324,0.012780015814350357,0.056381985623455796,0.0518303398489169,0.038950715421303655,0,0,0,0
IWM__momentum_20__always__h20__half__horizon__vol_target_10,IWM,momentum_20,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.04229190429731045,0.03737921766234061,0.0162996369397939,0.011332776790101032,0.0332177260189966,0.02869506768457371,0.03944952788421297,0,0,0,0
IWM__momentum_20__always__h20__half__signal_flip__notional_cap_1,IWM,momentum_20,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0276303052667356,0.019745587707345583,0.021054860734294856,0.012736385677351417,0.03427203099864582,0.0259263801732828,0.06597774244833068,0,0,0,0
IWM__momentum_20__always__h20__half__signal_flip__vol_target_10,IWM,momentum_20,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.0252944331190832,0.018127515664017112,0.02000274627424354,0.01180473771386105,0.01636465526678538,0.008679128338740103,0.06501847947720607,0,0,0,0
IWM__momentum_20__always__h20__unit__horizon__notional_cap_1,IWM,momentum_20,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.05494044233341772,0.04479951341456002,0.021932325835748282,0.012126568821788936,0.08241317619811613,0.07332106050854559,0.07790143084260731,0,0,0,0
IWM__momentum_20__always__h20__unit__horizon__vol_target_10,IWM,momentum_20,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.036782255505065316,0.028903190602563498,0.009217017938415855,-0.0002047691193765508,0.03168391620081948,0.025891580575613644,0.07482491643552643,0,0,0,0
IWM__momentum_20__always__h20__unit__signal_flip__notional_cap_1,IWM,momentum_20,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03606757073581709,0.020299561425409333,0.033905980298069516,0.017258471167275094,0.04530383464641175,0.028647781424450916,0.13195548489666137,0,0,0,0
IWM__momentum_20__always__h20__unit__signal_flip__vol_target_10,IWM,momentum_20,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.019424357366058832,0.00904809784662593,0.028036350678556143,0.01450573476699868,0.012586187568140469,0.0034095286618484703,0.10726006579419618,0,0,0,0
IWM__momentum_20__always__h5__half__horizon__notional_cap_1,IWM,momentum_20,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.04024199520052266,0.02489955838686026,0.027057257991942408,0.012222728835898606,0.05182889375165015,0.03746058308133301,0.11764705882352941,0,0,0,0
IWM__momentum_20__always__h5__half__horizon__vol_target_10,IWM,momentum_20,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.03849261591434534,0.024488291397929678,0.024894737652580424,0.01018325581542643,0.03772219310106443,0.024916456351785073,0.11668351567288188,0,0,0,0
IWM__momentum_20__always__h5__half__signal_flip__notional_cap_1,IWM,momentum_20,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.02957149714695902,0.013264752462315229,-0.001276467115821201,-0.018004402031651535,0.033639024954335,0.01758571950087818,0.1327503974562798,0,0,0,0
IWM__momentum_20__always__h5__half__signal_flip__vol_target_10,IWM,momentum_20,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.029895624799678756,0.015091458617712758,-0.0018665624076604486,-0.018377649124788592,0.02013988958356601,0.005955922579288064,0.13102857193115877,0,0,0,0
IWM__momentum_20__always__h5__unit__horizon__notional_cap_1,IWM,momentum_20,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.060938500007388874,0.030276037520951198,0.045550141665702745,0.01585908386505695,0.08042195656462958,0.05169434186428312,0.23529411764705882,0,0,0,0
IWM__momentum_20__always__h5__unit__horizon__vol_target_10,IWM,momentum_20,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.04067824175186964,0.02133771702299509,0.030662503871807405,0.00718134862756852,0.039408799205154096,0.024563930772640415,0.1861244073976955,0,0,0,0
IWM__momentum_20__always__h5__unit__signal_flip__notional_cap_1,IWM,momentum_20,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.042640094548101345,0.01003960587575134,-0.009601003598420187,-0.043059643102759004,0.046437428911139944,0.014375240483640153,0.2655007949125596,0,0,0,0
IWM__momentum_20__always__h5__unit__signal_flip__vol_target_10,IWM,momentum_20,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.027891694500450995,0.007730127935305593,-0.0037185763265850966,-0.029723852875095214,0.01678530497071473,0.0004792034113726019,0.20631159747355426,0,0,0,0
IWM__momentum_20__trend_100__h20__half__horizon__notional_cap_1,IWM,momentum_20,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.03549436192025592,0.031030089738141316,0.01406812146155751,0.009663396688274541,0.014298987422665633,0.010254399078876382,0.034976152623211444,0,0,0,0
IWM__momentum_20__trend_100__h20__half__horizon__vol_target_10,IWM,momentum_20,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.03497384920395547,0.03056739700174661,0.013492163741507732,0.009065773194680486,0.009367515907148759,0.005258103511188607,0.035152203867193886,0,0,0,0
