strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover
IYR__momentum_20__trend_100__h20__half__horizon__vol_target_10,IYR,momentum_20,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.04031806689619703,0.03603972612135263,0.01801032904952095,0.013782033169440742,0.01804990752399179,0.013969649803242671,0.03356592719751943
IYR__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,IYR,momentum_20,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.030580529592357346,0.02434418564674292,-0.004253476962067508,-0.010717143234646634,-0.015664050352616053,-0.022071522171683337,0.051271860095389504
IYR__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,IYR,momentum_20,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.03038677917679074,0.0248865146296189,-0.004385660063336209,-0.010840373259761824,-0.014799785198363865,-0.021161485518398346,0.05120077288308954
IYR__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,IYR,momentum_20,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.05640004589189631,0.04723904460668047,0.026030516766440442,0.01762239575215477,0.02572556043283756,0.017607752452222777,0.06677265500794913
IYR__momentum_20__trend_100__h20__unit__horizon__vol_target_10,IYR,momentum_20,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.05568214005809853,0.04804658694443542,0.026008891286771654,0.017691611624991242,0.015175771915748364,0.008184463653828328,0.06607968505128231
IYR__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,IYR,momentum_20,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0358168600912844,0.023304596891608166,-0.014393748865758223,-0.02732790521203656,-0.04162001063145021,-0.0544295481461931,0.10254372019077901
IYR__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,IYR,momentum_20,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.04765268062706422,0.03833808735527281,-0.01581585975988684,-0.027450920986716636,-0.021397214174859007,-0.031126727032073746,0.09233864042695378
IYR__momentum_20__trend_100__h5__half__horizon__notional_cap_1,IYR,momentum_20,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.026896594423073635,0.012748680081553868,-0.009714048923642157,-0.02233922554787429,-0.020315235848128485,-0.032389096848207226,0.10015898251192369
IYR__momentum_20__trend_100__h5__half__horizon__vol_target_10,IYR,momentum_20,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.03920110588150094,0.0264681158421933,-0.009615042700354797,-0.022226741714822713,-0.020117738015805946,-0.03188806212049427,0.10005096172525331
IYR__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,IYR,momentum_20,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.017060732595428642,0.002328742753583659,-0.019075380492665397,-0.03245727551927126,-0.019450517370394674,-0.03247696144678028,0.106120826709062
IYR__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,IYR,momentum_20,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.030607432549148952,0.017408775592143724,-0.01920753859494307,-0.03256950970553746,-0.016803680757051808,-0.029495939868092742,0.10596227935583624
IYR__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,IYR,momentum_20,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.03048489159957983,0.0021806514520438317,-0.02525260268979926,-0.05051324559372299,-0.05199629156421505,-0.07615342077915639,0.20031796502384738
IYR__momentum_20__trend_100__h5__unit__horizon__vol_target_10,IYR,momentum_20,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.06548509087216164,0.04507154725610754,-0.02190189591848624,-0.044086528825965504,-0.030963382293360646,-0.04788570261009406,0.17597033798994274
IYR__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,IYR,momentum_20,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.012624861507542925,-0.016847468720764133,-0.04325226282916719,-0.070037394604907,-0.04801338585677754,-0.07407782670921978,0.212241653418124
IYR__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,IYR,momentum_20,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.050848391531227756,0.02964129081347832,-0.03838426945543201,-0.061642712975196766,-0.02442690424124532,-0.04248300164210656,0.18436513090567117
IYR__momentum_60__always__h20__half__horizon__notional_cap_1,IYR,momentum_60,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.0494073205793103,0.04427102862836364,0.03280540277657052,0.028198875383339223,-0.04386947549514999,-0.04832313771123341,0.03656597774244833
IYR__momentum_60__always__h20__half__horizon__vol_target_10,IYR,momentum_60,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.0444249399996612,0.03963656564680443,0.032115583331353705,0.02750223994970583,-0.029034621053128637,-0.03352037933238647,0.03661839217795915
IYR__momentum_60__always__h20__half__signal_flip__notional_cap_1,IYR,momentum_60,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.035490167660656026,0.02851299750633163,0.030779078976656465,0.024369101906059117,-0.029762653615367785,-0.03572658278117441,0.05087440381558029
IYR__momentum_60__always__h20__half__signal_flip__vol_target_10,IYR,momentum_60,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.03506573717994235,0.0288905587855357,0.029945568594109705,0.023560936570960023,-0.02236107809808176,-0.028184650161664385,0.050671719081418765
IYR__momentum_60__always__h20__unit__horizon__notional_cap_1,IYR,momentum_60,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.056925666423202265,0.046644074778356096,0.05591026929388117,0.04669878611205297,-0.10929925651160172,-0.11819975593237417,0.07313195548489666
IYR__momentum_60__always__h20__unit__horizon__vol_target_10,IYR,momentum_60,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.06464129342816188,0.05635577773815725,0.03943467317100428,0.030061657075214368,-0.04039666939454624,-0.047855983748889136,0.07443580159873125
IYR__momentum_60__always__h20__unit__signal_flip__notional_cap_1,IYR,momentum_60,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04024813024527375,0.026274548965724523,0.05396835724207868,0.04114879872121552,-0.07432882749803704,-0.0862656252423446,0.10174880763116058
IYR__momentum_60__always__h20__unit__signal_flip__vol_target_10,IYR,momentum_60,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.05251793472853246,0.0426174729293948,0.03145433033633384,0.01932579265205439,-0.028727287158316493,-0.037786144793450875,0.09633600212997397
IYR__momentum_60__always__h5__half__horizon__notional_cap_1,IYR,momentum_60,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.0623078245806676,0.04574532824888544,0.006016445601129222,-0.009093331896064885,-0.017215492117291935,-0.03106660447388327,0.12003179650238474
IYR__momentum_60__always__h5__half__horizon__vol_target_10,IYR,momentum_60,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.04801990293077383,0.03321932861343702,0.005627956392582011,-0.009453631810123446,-0.013255696500093504,-0.02668923411597895,0.11980618726994317
IYR__momentum_60__always__h5__half__signal_flip__notional_cap_1,IYR,momentum_60,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04653883939099572,0.02928859616204489,0.018031698070105823,0.0021181251587262264,-0.017696112973959816,-0.03236993545782823,0.12639109697933226
IYR__momentum_60__always__h5__half__signal_flip__vol_target_10,IYR,momentum_60,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.036897061731192886,0.0216562283803713,0.01726464489771052,0.0014096233125466427,-0.012538501608100125,-0.02670423286691516,0.12592577549244582
IYR__momentum_60__always__h5__unit__horizon__notional_cap_1,IYR,momentum_60,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0951429777928697,0.062020144783621875,0.004820033596885206,-0.02537106367329024,-0.0486943563864972,-0.07635476765705965,0.24006359300476948
IYR__momentum_60__always__h5__unit__horizon__vol_target_10,IYR,momentum_60,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.059768658505018946,0.0367860910915924,-0.0005405537427298386,-0.027087033244137807,-0.020635400968925584,-0.039652030146800944,0.2109098641295947
IYR__momentum_60__always__h5__unit__signal_flip__notional_cap_1,IYR,momentum_60,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06473808604080458,0.03019936478063045,0.029430219943380034,-0.0023735152633465924,-0.04878993997215101,-0.078138648031631,0.2527821939586645
IYR__momentum_60__always__h5__unit__signal_flip__vol_target_10,IYR,momentum_60,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.04867906567493824,0.025256172387990106,0.014586998017153869,-0.013174932493538747,-0.014541151502644987,-0.034322501458773594,0.22053695422086234
IYR__momentum_60__trend_100__h20__half__horizon__notional_cap_1,IYR,momentum_60,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.059300068047663385,0.054500304004528155,0.022083712032046204,0.017475566517026333,-0.06898047260370965,-0.07323900546631688,0.03656597774244833
IYR__momentum_60__trend_100__h20__half__horizon__vol_target_10,IYR,momentum_60,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.04500794047002084,0.04050330684008002,0.022046714535966617,0.017429026130849446,-0.039044639323642855,-0.04328188332629371,0.03664157673942289
IYR__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,IYR,momentum_60,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.040138596334569746,0.03400113754060504,0.025624891806458105,0.020013776497610856,-0.034483606870655346,-0.03964907634167234,0.04451510333863275
IYR__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,IYR,momentum_60,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.040071819049213864,0.034629883586226845,0.02552859406827247,0.019921727217688194,-0.026128738587904425,-0.03124477140093218,0.04448144658758548
IYR__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,IYR,momentum_60,trend_100,20,unit,horizon,notional_cap_1,true,true,false,true,true,false,0.08648508013767423,0.07688205045519955,0.03433232984519552,0.02511437417621302,-0.1687710096517226,-0.177291627588638,0.07313195548489666
IYR__momentum_60__trend_100__h20__unit__horizon__vol_target_10,IYR,momentum_60,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.06647797443749141,0.058712350307016596,0.024677899985412043,0.015327003203471518,-0.04824925415992113,-0.05541313471638831,0.07428895204043652
IYR__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,IYR,momentum_60,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.05169372308662396,0.039410113076328086,0.043955039403892456,0.03272838420983892,-0.08291709838882168,-0.09326260107416151,0.0890302066772655
IYR__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,IYR,momentum_60,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.059981730626160266,0.05107568909509836,0.027505727376635005,0.016713503357739933,-0.0331335140828766,-0.04134305759377211,0.08569101645228723
IYR__momentum_60__trend_100__h5__half__horizon__notional_cap_1,IYR,momentum_60,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.0633038770777601,0.0476565587304861,-0.005771122364387011,-0.020084580623530416,-0.03424144481792706,-0.04709562559152497,0.1136724960254372
IYR__momentum_60__trend_100__h5__half__horizon__vol_target_10,IYR,momentum_60,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.048944754108169466,0.034990543871050536,-0.0057910606292591,-0.020091475606259405,-0.02183851422841091,-0.03431907923644341,0.11356849991370513
IYR__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,IYR,momentum_60,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0579870451177561,0.04166398373146916,0.0004953132501966879,-0.014323256006085791,-0.021780209652100237,-0.0349575993602279,0.11764705882352941
IYR__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,IYR,momentum_60,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.049128234782103875,0.034696136261253785,0.0004011717638303597,-0.01440407863272682,-0.016407556124494703,-0.029184723369715525,0.11754101208906353
IYR__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,IYR,momentum_60,trend_100,5,unit,horizon,notional_cap_1,true,false,false,true,true,false,0.09959530698653787,0.06829742432591875,-0.018157669107786843,-0.046766033145950264,-0.0834312037550154,-0.10910706834384264,0.2273449920508744
IYR__momentum_60__trend_100__h5__unit__horizon__vol_target_10,IYR,momentum_60,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.06538925334611452,0.04361150629583259,-0.022208104810054745,-0.04752255996818497,-0.03286112599220993,-0.05065606895686816,0.20109013506452458
IYR__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,IYR,momentum_60,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0899752188816209,0.05730946340269833,-0.005346177841820945,-0.03497339604342142,-0.05600484814735185,-0.08237259457922655,0.23529411764705882
IYR__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,IYR,momentum_60,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.0647563016516256,0.04247600590713174,-0.01350759979100802,-0.039672655514259386,-0.021379791489435845,-0.03941648542219631,0.20775187128657702
KRE__mean_reversion_5__always__h20__half__horizon__notional_cap_1,KRE,mean_reversion_5,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.031208430509833768,0.025748335995262897,0.013247641459417255,0.007887127960815456,0.028909285128938415,0.02361246724678088,0.042527821939586645
KRE__mean_reversion_5__always__h20__half__horizon__vol_target_10,KRE,mean_reversion_5,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.045475294076601,0.04044471459547129,-0.0025302322101119074,-0.008123139144737548,0.01126536138501627,0.006518331392339812,0.04435633638127214
KRE__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,KRE,mean_reversion_5,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.046683381925549425,0.03226191503452801,-0.0016449822460688308,-0.015623259563140304,-0.010442937571273521,-0.024222098228842682,0.11089030206677265
KRE__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,KRE,mean_reversion_5,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.04546995765791716,0.033751974551245886,-0.011690135661932676,-0.02472324833760537,-0.005792767232933167,-0.015351710704340504,0.10333692107278342
KRE__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,KRE,mean_reversion_5,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.008869467364638367,-0.019778719595107255,-0.00508000967902366,-0.015805052544655016,-0.04075630304545386,-0.051326722427820104,0.08505564387917329
