trial_id,method,objective_name,optimal_objective,selected_masks,selected_library_ids,selected_burdens,selected_cardinalities,operational_values,generative_values,total_values,optimizer_count,frontier_preserved,closure_preserved,exact_safe,exact_productive_value_preserved,selected_library_certificate,enumeration_certificate
645,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2275//128,0//1,2275//128,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
645,frontier_only_minimum_weight,burden,5//1,19,base_1;base_2;frontier_addition;inactive,5//1,4,2275//128,0//1,2275//128,1,true,false,false,true,mask=19:base_1;base_2;frontier_addition;inactive,complete-enumeration:32
645,rechecked_safe_pruning_endpoint,registered_deletion_order,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2275//128,0//1,2275//128,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
646,minimum_weight_safe,burden,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,2275//192,0//1,2275//192,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
646,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,2275//192,0//1,2275//192,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
646,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,2275//192,0//1,2275//192,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
646,rechecked_safe_pruning_endpoint,registered_deletion_order,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,2275//192,0//1,2275//192,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
647,minimum_weight_safe,burden,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,13825//768,9377//2048,138731//6144,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
647,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,13825//768,9377//2048,138731//6144,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
647,frontier_only_minimum_weight,burden,5//1,22,base_2;base_3;frontier_addition;inactive,5//1,4,13825//768,0//1,13825//768,1,true,false,false,false,mask=22:base_2;base_3;frontier_addition;inactive,complete-enumeration:32
647,rechecked_safe_pruning_endpoint,registered_deletion_order,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,13825//768,9377//2048,138731//6144,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
648,minimum_weight_safe,burden,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,13825//768,3661//1024,66283//3072,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
648,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,13825//768,3661//1024,66283//3072,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
648,frontier_only_minimum_weight,burden,5//1,19,base_1;base_2;frontier_addition;inactive,5//1,4,13825//768,0//1,13825//768,1,true,false,false,false,mask=19:base_1;base_2;frontier_addition;inactive,complete-enumeration:32
648,rechecked_safe_pruning_endpoint,registered_deletion_order,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,13825//768,3661//1024,66283//3072,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
649,minimum_weight_safe,burden,11//1,27,base_1;base_2;closure_carrier;frontier_addition;inactive,11//1,5,4725//256,4551//2048,42351//2048,1,true,true,true,true,mask=27:base_1;base_2;closure_carrier;frontier_addition;inactive,complete-enumeration:32
649,minimum_cardinality_safe,cardinality,5,27,base_1;base_2;closure_carrier;frontier_addition;inactive,11//1,5,4725//256,4551//2048,42351//2048,1,true,true,true,true,mask=27:base_1;base_2;closure_carrier;frontier_addition;inactive,complete-enumeration:32
649,frontier_only_minimum_weight,burden,9//1,19,base_1;base_2;frontier_addition;inactive,9//1,4,4725//256,0//1,4725//256,1,true,false,false,false,mask=19:base_1;base_2;frontier_addition;inactive,complete-enumeration:32
649,rechecked_safe_pruning_endpoint,registered_deletion_order,11//1,27,base_1;base_2;closure_carrier;frontier_addition;inactive,11//1,5,4725//256,4551//2048,42351//2048,1,true,true,true,true,mask=27:base_1;base_2;closure_carrier;frontier_addition;inactive,complete-enumeration:32
650,minimum_weight_safe,burden,11//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,11//1,5,875//48,989//24576,149663//8192,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
650,minimum_cardinality_safe,cardinality,5,30,base_2;base_3;closure_carrier;frontier_addition;inactive,11//1,5,875//48,989//24576,149663//8192,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
650,frontier_only_minimum_weight,burden,9//1,22,base_2;base_3;frontier_addition;inactive,9//1,4,875//48,0//1,875//48,1,true,false,false,false,mask=22:base_2;base_3;frontier_addition;inactive,complete-enumeration:32
650,rechecked_safe_pruning_endpoint,registered_deletion_order,11//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,11//1,5,875//48,989//24576,149663//8192,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
651,minimum_weight_safe,burden,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,4725//256,0//1,4725//256,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
651,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,4725//256,0//1,4725//256,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
651,frontier_only_minimum_weight,burden,5//1,22,base_2;base_3;frontier_addition;inactive,5//1,4,4725//256,0//1,4725//256,1,true,false,false,true,mask=22:base_2;base_3;frontier_addition;inactive,complete-enumeration:32
651,rechecked_safe_pruning_endpoint,registered_deletion_order,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,4725//256,0//1,4725//256,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
652,minimum_weight_safe,burden,11//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,11//1,5,4725//256,0//1,4725//256,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
652,minimum_cardinality_safe,cardinality,5,30,base_2;base_3;closure_carrier;frontier_addition;inactive,11//1,5,4725//256,0//1,4725//256,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
652,frontier_only_minimum_weight,burden,9//1,22,base_2;base_3;frontier_addition;inactive,9//1,4,4725//256,0//1,4725//256,1,true,false,false,true,mask=22:base_2;base_3;frontier_addition;inactive,complete-enumeration:32
652,rechecked_safe_pruning_endpoint,registered_deletion_order,11//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,11//1,5,4725//256,0//1,4725//256,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
653,minimum_weight_safe,burden,12//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,12//1,5,13825//768,0//1,13825//768,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
653,minimum_cardinality_safe,cardinality,5,30,base_2;base_3;closure_carrier;frontier_addition;inactive,12//1,5,13825//768,0//1,13825//768,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
653,frontier_only_minimum_weight,burden,9//1,22,base_2;base_3;frontier_addition;inactive,9//1,4,13825//768,0//1,13825//768,1,true,false,false,true,mask=22:base_2;base_3;frontier_addition;inactive,complete-enumeration:32
653,rechecked_safe_pruning_endpoint,registered_deletion_order,12//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,12//1,5,13825//768,0//1,13825//768,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
654,minimum_weight_safe,burden,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,9275//768,0//1,9275//768,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
654,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,9275//768,0//1,9275//768,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
654,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,9275//768,0//1,9275//768,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
654,rechecked_safe_pruning_endpoint,registered_deletion_order,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,9275//768,0//1,9275//768,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
655,minimum_weight_safe,burden,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,2975//256,24211//4096,71811//4096,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
655,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,2975//256,24211//4096,71811//4096,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
655,frontier_only_minimum_weight,burden,3//1,17,base_1;frontier_addition;inactive,3//1,3,2975//256,0//1,2975//256,1,true,false,false,false,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
655,rechecked_safe_pruning_endpoint,registered_deletion_order,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,2975//256,24211//4096,71811//4096,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
656,minimum_weight_safe,burden,11//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,11//1,5,13475//768,0//1,13475//768,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
656,minimum_cardinality_safe,cardinality,5,30,base_2;base_3;closure_carrier;frontier_addition;inactive,11//1,5,13475//768,0//1,13475//768,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
656,frontier_only_minimum_weight,burden,9//1,22,base_2;base_3;frontier_addition;inactive,9//1,4,13475//768,0//1,13475//768,1,true,false,false,true,mask=22:base_2;base_3;frontier_addition;inactive,complete-enumeration:32
656,rechecked_safe_pruning_endpoint,registered_deletion_order,11//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,11//1,5,13475//768,0//1,13475//768,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
657,minimum_weight_safe,burden,12//1,29,base_1;base_3;closure_carrier;frontier_addition;inactive,12//1,5,875//48,0//1,875//48,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
657,minimum_cardinality_safe,cardinality,5,29,base_1;base_3;closure_carrier;frontier_addition;inactive,12//1,5,875//48,0//1,875//48,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
657,frontier_only_minimum_weight,burden,9//1,21,base_1;base_3;frontier_addition;inactive,9//1,4,875//48,0//1,875//48,1,true,false,false,true,mask=21:base_1;base_3;frontier_addition;inactive,complete-enumeration:32
657,rechecked_safe_pruning_endpoint,registered_deletion_order,12//1,29,base_1;base_3;closure_carrier;frontier_addition;inactive,12//1,5,875//48,0//1,875//48,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
658,minimum_weight_safe,burden,12//1,29,base_1;base_3;closure_carrier;frontier_addition;inactive,12//1,5,7175//384,20101//4096,289903//12288,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
658,minimum_cardinality_safe,cardinality,5,29,base_1;base_3;closure_carrier;frontier_addition;inactive,12//1,5,7175//384,20101//4096,289903//12288,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
658,frontier_only_minimum_weight,burden,9//1,21,base_1;base_3;frontier_addition;inactive,9//1,4,7175//384,0//1,7175//384,1,true,false,false,false,mask=21:base_1;base_3;frontier_addition;inactive,complete-enumeration:32
658,rechecked_safe_pruning_endpoint,registered_deletion_order,12//1,29,base_1;base_3;closure_carrier;frontier_addition;inactive,12//1,5,7175//384,20101//4096,289903//12288,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
659,minimum_weight_safe,burden,7//1,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,2975//256,0//1,2975//256,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
659,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,2975//256,0//1,2975//256,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
659,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,2975//256,0//1,2975//256,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
659,rechecked_safe_pruning_endpoint,registered_deletion_order,7//1,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,2975//256,0//1,2975//256,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
660,minimum_weight_safe,burden,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2975//256,10831//8192,106031//8192,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
660,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2975//256,10831//8192,106031//8192,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
660,frontier_only_minimum_weight,burden,3//1,17,base_1;frontier_addition;inactive,3//1,3,2975//256,0//1,2975//256,1,true,false,false,false,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
660,rechecked_safe_pruning_endpoint,registered_deletion_order,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2975//256,10831//8192,106031//8192,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
661,minimum_weight_safe,burden,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,2275//128,0//1,2275//128,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
661,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,2275//128,0//1,2275//128,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
661,frontier_only_minimum_weight,burden,5//1,22,base_2;base_3;frontier_addition;inactive,5//1,4,2275//128,0//1,2275//128,1,true,false,false,true,mask=22:base_2;base_3;frontier_addition;inactive,complete-enumeration:32
661,rechecked_safe_pruning_endpoint,registered_deletion_order,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,2275//128,0//1,2275//128,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
